110
  index     tf-idf
-------  ---------
   9728  0.0601755
   4778  0.0283867
   3271  0.0584747
   1318  0.0490123
   1552  0.166212
  11361  0.127215
   5102  0.0793817
  11203  0.0643673
   3752  0.181416
   1440  0.113279
   8993  0.0918957
   6562  0.0885725
   4960  0.118024
   2836  0.0857994
   2556  0.0931213
   2535  0.0188841
  11864  0.0658302
   7194  0.0132245
   8859  0.0227706
   3565  0.208569
  11806  0.0626621
   6106  0.0259839
   6225  0.0450602
  11668  0.0723512
  10725  0.0616974
   4571  0.0800792
   5183  0.0918957
   1344  0.0613848
  10632  0.0204106
   7431  0.0329434
   8638  0.0531451
   7778  0.0466241
   2169  0.0629931
  12144  0.0289662
   7136  0.254679
   4889  0.0557706
   7472  0.0313206
   9434  0.108833
   1306  0.0647242
   5128  0.0469502
    721  0.0426266
   5415  0.078705
   4092  0.285854
   8069  0.118024
    953  0.0299609
   5596  0.158639
    116  0.0643673
   1458  0.0704209
   6720  0.0307508
   2597  0.0662112
  11193  0.0406769
    365  0.0256606
   8007  0.0366899
   8240  0.0621055
   7646  0.102312
   2341  0.0443144
   4913  0.133197
   1706  0.0544789
   3852  0.122157
   1928  0.158264
   4642  0.075595
  10016  0.101773
   1354  0.11453
   3720  0.0371116
   7480  0.14783
   6807  0.0444636
   4076  0.236048
   5530  0.183791
  11717  0.0886338
  10961  0.0563409
  11051  0.097254
   6226  0.0479578
   3847  0.0386527
   4122  0.0593092
   7869  0.0185532
   4440  0.0944169
   7983  0.083106
   6203  0.0725518
  12055  0.0278146
   4852  0.0815421
  11819  0.116645
   6972  0.0449095
   6581  0.0841801
   1763  0.0944169
   1903  0.0673941
   9364  0.0540255
   9826  0.122157
   2904  0.0626621
   3409  0.0311563
  11872  0.317278
   9226  0.0131615
   7664  0.102312
  10536  0.0531451
  10617  0.0807988
   6196  0.0347873
    103  0.0554137
   6863  0.104181
   8016  0.0491929
    364  0.0486553
   7958  0.0815421
   6382  0.0374332
   6290  0.032767
  10876  0.0529302
   7901  0.0516822
   1784  0.0388817
  11667  0.0678025
   2055  0.0488331
    200  0.0988179
  10930  0.054266
   1506  0.0347873
