38
  index     tf-idf
-------  ---------
   9257  0.0264799
  10562  0.163186
  11003  0.198632
   6809  0.129144
   9261  0.0644681
  11884  0.270044
  10563  0.207296
   9453  0.103333
   3641  0.0687062
   3026  0.241247
   1131  0.163186
   2509  0.0972984
  10431  0.326372
   3944  0.145108
  10961  0.0536566
   4012  0.212381
   7459  0.242308
   8692  0.270044
  10335  0.136859
   9542  0.0884981
   5861  0.129144
   2836  0.0817116
   4005  0.0946291
   3241  0.0760774
   1156  0.0760774
   7315  0.138779
  10439  0.123281
   9210  0.168822
   4879  0.090057
   3303  0.0767719
   8640  0.148659
    844  0.147443
   2866  0.148659
   5960  0.0749442
   7393  0.191419
    765  0.143987
  11325  0.170714
   3664  0.272235
