40
  index     tf-idf
-------  ---------
   7431  0.0764328
   8112  0.29868
   7128  0.0820653
  12071  0.16026
   4820  0.0873529
   1926  0.258701
   1891  0.176756
  12144  0.0336025
  10090  0.15731
   8921  0.283419
     84  0.111668
   1522  0.167864
   3104  0.166708
  10961  0.0653589
   8817  0.233167
   7408  0.0579219
   4737  0.14242
   8784  0.140999
   8280  0.107428
  11008  0.14934
   7675  0.189188
   6933  0.138266
   2535  0.0438135
   3517  0.182605
   3288  0.185794
   1279  0.120381
   5574  0.187463
   1384  0.169046
   8014  0.0774702
   9210  0.102821
   8148  0.233167
   9205  0.156363
   6267  0.237377
  11161  0.0756174
  11110  0.136306
   9226  0.0101788
  11223  0.099795
   1443  0.158275
   8935  0.129123
   1188  0.159258
