119
  index     tf-idf
-------  ---------
    353  0.0751032
   7409  0.0755654
   3854  0.128555
   1318  0.0515793
   2011  0.0633881
     69  0.156722
  10831  0.0533471
  10055  0.117343
    324  0.0606902
  10561  0.0974552
   4920  0.0387217
   1436  0.0967086
   3240  0.0429388
  10046  0.0588235
   4855  0.0531441
   7143  0.0537584
   9249  0.0713536
   7111  0.0284676
  10699  0.150413
   4399  0.0270722
   8859  0.0239632
  12064  0.035814
   2095  0.0789502
   6069  0.111405
   2864  0.0301802
   2294  0.102348
   4954  0.0628971
   9487  0.0448591
   2022  0.0842732
  11912  0.0460302
   9017  0.0404386
   2618  0.0575743
   7128  0.0372236
   6730  0.248411
   4889  0.0586916
   8122  0.0441554
   2121  0.111857
      8  0.222327
   2266  0.0649288
   3570  0.050651
   6001  0.0432038
   8313  0.0850306
  10226  0.0297461
   6013  0.0411615
  10780  0.0979984
   4394  0.0501108
   5371  0.228315
   8353  0.0835392
   6641  0.0621191
    953  0.0315301
   3365  0.11202
   4450  0.057819
   2335  0.128555
  10857  0.0448591
    365  0.108018
  10881  0.0559285
   8240  0.0163396
   2341  0.0233176
    118  0.0891503
  10858  0.0375368
   6355  0.0407973
  11810  0.0645997
   1559  0.14074
   5192  0.057819
   9261  0.0356193
  12008  0.127278
   3764  0.162531
  11223  0.113164
  11389  0.0254988
   2548  0.0464845
   8487  0.0681141
   4331  0.0537584
   4138  0.1579
  11717  0.046638
  11033  0.0979984
  10961  0.0296458
  12153  0.0666457
   1865  0.0385018
    655  0.0304129
   3105  0.0726916
   7411  0.109746
   1301  0.107671
   5567  0.099867
  10755  0.0552565
   7019  0.0726916
   4260  0.11202
  12071  0.0726916
   4712  0.0741091
   1602  0.0445751
  10994  0.0561568
   6203  0.0381758
   3676  0.0892264
  12149  0.0724167
   4377  0.0642752
   9257  0.0146304
   9635  0.159108
    201  0.246149
   4820  0.0792439
   4379  0.0398525
  12150  0.357126
   9278  0.0801738
   9690  0.0414074
  10804  0.0398525
   9494  0.0290494
   9226  0.0138509
   3829  0.0741091
   4177  0.0601418
   5347  0.0527432
   7194  0.0278343
  11895  0.0252463
   1944  0.0842732
   4502  0.0688837
  10189  0.0477403
   5242  0.0902931
  11148  0.0670044
   1506  0.0366093
    328  0.100579
   9535  0.0515793
  10667  0.0463321
