97
  index     tf-idf
-------  ---------
   5646  0.0527665
  12046  0.161077
  11992  0.058556
   6153  0.0439813
   1003  0.051081
   1680  0.0684297
   1549  0.0806015
   8462  0.0860888
   6505  0.126588
   4379  0.0769021
    910  0.12102
   2535  0.0191743
  10779  0.153513
   4211  0.204067
   4603  0.0503201
  12166  0.161077
   1907  0.263793
  11659  0.0473405
   6106  0.0263832
   2864  0.0291189
   2865  0.049403
  10632  0.0207243
   1645  0.100336
   2144  0.0664614
   9580  0.0353219
   7431  0.0668993
   7642  0.0852201
   8638  0.107924
   7778  0.0473405
    686  0.0889106
  12144  0.0294113
  10468  0.108081
   3561  0.11765
  10078  0.0526828
    869  0.0972631
   9258  0.028091
   2672  0.101395
  10226  0.01435
  12035  0.0849385
   4074  0.0785989
   9836  0.0799144
   6609  0.0372537
   9589  0.0820405
   3834  0.161077
   5516  0.0739803
   7183  0.103884
  10396  0.112049
   2049  0.0326544
   9831  0.0724622
   9226  0.0089092
   2669  0.0468525
   5131  0.155937
  11621  0.0785989
   6355  0.0787253
   3781  0.102551
  11984  0.13589
   5569  0.161077
   7472  0.0636038
  11389  0.0246021
    197  0.362311
   3104  0.145914
  10961  0.08581
   5170  0.0303426
  10980  0.075051
    687  0.187937
   6592  0.0843831
    410  0.0719776
  10996  0.03736
  12034  0.107487
   4950  0.0308188
   9997  0.0987485
  10344  0.0869915
    893  0.0608033
    566  0.135791
  10586  0.124034
   9861  0.135244
   8137  0.0524764
   6581  0.0427369
   8631  0.0676221
  11031  0.141165
   9497  0.132923
   7392  0.0643021
  10950  0.142076
    365  0.0521098
  10927  0.124034
   4422  0.129296
   9818  0.0701354
   4821  0.0745094
  11895  0.0487171
  10214  0.0767566
   9558  0.0820405
  11977  0.0468525
   8009  0.0488698
   7958  0.0827952
   3074  0.075051
  10930  0.0183667
   1506  0.0353219
