29
  index     tf-idf
-------  ---------
  11621  0.145327
   9580  0.195927
  11984  0.167505
   9497  0.368655
   7472  0.0588007
   3835  0.144161
   1071  0.297826
   6438  0.157569
   4054  0.133084
    687  0.11583
   1824  0.147759
   5652  0.154528
   6331  0.185519
   7304  0.172523
   9558  0.15169
  12048  0.209334
   9589  0.15169
   8408  0.192079
  11977  0.0866289
  10912  0.195782
   1382  0.229335
  12155  0.157569
   5573  0.0951686
  10344  0.321689
  11503  0.140843
   7970  0.195782
   6479  0.140843
   4841  0.140843
   9149  0.193298
