28
  index     tf-idf
-------  ---------
   3319  0.297124
   9257  0.033816
   6655  0.191442
   9353  0.0965707
    364  0.118349
   5749  0.0514093
   7392  0.154041
   2624  0.0907906
   8753  0.196535
   9422  0.18678
   5751  0.3253
  10960  0.347655
   7660  0.206233
   7869  0.0451288
   7111  0.0657985
   9367  0.210646
   8448  0.138386
  10396  0.134211
   9510  0.278583
   1672  0.140921
   1668  0.111474
   9290  0.347179
   5257  0.106392
   1971  0.128748
   3249  0.126206
   2647  0.132514
   9000  0.278583
   3373  0.126206
