134
  index     tf-idf
-------  ---------
  11701  0.0823009
   5646  0.0202011
   7707  0.0606781
  10022  0.0432677
   6892  0.0246083
   4771  0.0335672
   5329  0.0666077
  11657  0.0414861
   5486  0.100084
   3766  0.0406586
   5379  0.0366295
     84  0.0748374
   6675  0.0371517
   8038  0.0489738
    585  0.189941
   7408  0.019409
   8318  0.108087
   2645  0.0324163
   4892  0.0666077
  12160  0.111118
   7897  0.248266
   8945  0.135601
   5970  0.0646105
   5275  0.103973
   3364  0.0989029
   4399  0.0399994
   6889  0.115779
   9188  0.0628168
  11153  0.0744725
   6069  0.0411504
   2864  0.0222958
  11559  0.0596988
   3416  0.0558619
  11319  0.0949705
   7669  0.0587711
  12107  0.173669
   9580  0.0270453
   7431  0.0256118
  11362  0.0756098
   2169  0.0489738
   7839  0.0795423
  12144  0.0225197
   2305  0.0931118
   9258  0.0358479
   4817  0.0527129
   5238  0.0551119
    717  0.0514757
   3613  0.114101
   8393  0.0611889
   7194  0.0205627
  11612  0.103973
   5191  0.0768257
   5371  0.0240956
   1820  0.0781317
   1334  0.0547485
   2050  0.0734041
   5130  0.0587711
  11434  0.103973
   7542  0.0533656
   4450  0.0427141
    438  0.0334594
  11893  0.0642301
   9226  0.0051162
   8240  0.0362128
   2341  0.0344521
  10469  0.0587711
   7162  0.111118
   9808  0.0558619
   1513  0.034454
   7208  0.0517769
   4540  0.103973
  10016  0.0395617
   4148  0.506016
   9372  0.0492348
   6111  0.061715
   8369  0.0558619
  10527  0.0246083
   3837  0.0467833
  10220  0.0338945
   5170  0.0232328
   7908  0.253008
   5291  0.0659165
    530  0.0688605
   6094  0.0370197
    277  0.0494998
   6873  0.0397143
  10972  0.133215
   6954  0.117542
   8807  0.0211906
    415  0.0890409
   5272  0.111118
  10154  0.0479665
   9257  0.0108083
   1868  0.0827553
    195  0.0574651
   7911  0.0543925
   4147  0.0477234
   7333  0.0601816
  11766  0.0562492
   5096  0.0639921
  11818  0.0235974
   7571  0.0696803
   7392  0.0492348
   8963  0.0723968
   5487  0.120363
   6356  0.0243501
  11736  0.0574651
   2736  0.0430812
   4177  0.0444301
    158  0.0452499
   8085  0.165455
    693  0.0652514
   8154  0.0543925
   2161  0.0401801
  10155  0.071444
   3241  0.0310525
   8889  0.0452499
   4624  0.0333523
   9251  0.0574651
   1729  0.0611799
  10189  0.0352684
    658  0.0401801
   4170  0.103973
    371  0.0540435
    692  0.0256807
   9185  0.0302285
   3682  0.031241
   4497  0.103973
   1784  0.0302285
   2647  0.0423544
   2809  0.0414861
  10930  0.014063
   9519  0.0578897
  12106  0.0866877
