133
  index     tf-idf
-------  ---------
   1178  0.0277971
    454  0.080311
   7409  0.0152693
   1654  0.0497386
   8554  0.113756
   6892  0.0269238
   5749  0.0179776
   3982  0.0312975
   2011  0.0256173
   3992  0.0905421
   3547  0.0595105
   4545  0.047339
   4882  0.144238
   2367  0.113756
   1003  0.042792
   1437  0.0463397
   8585  0.0854834
  10820  0.0441338
  10803  0.0453897
  10785  0.0925735
   7395  0.0439609
   5396  0.108209
  11850  0.0463397
   2535  0.0160628
   5255  0.0475452
   1971  0.090045
   6102  0.121574
   1764  0.0974191
   4606  0.0753398
    131  0.0434512
   2153  0.0643011
   9261  0.02879
   9487  0.108775
  11161  0.0277228
  10632  0.0173613
   1758  0.121574
   5423  0.103907
   2545  0.0653161
   7128  0.0300866
   9353  0.0337704
  11640  0.0573254
   1055  0.108209
   7899  0.0538676
   3486  0.0483928
   1941  0.0277971
  11154  0.207813
   9258  0.0470652
   7342  0.0587543
  11076  0.134938
  10226  0.0120214
   7553  0.0925735
  10566  0.0854834
   7194  0.0224976
    721  0.0362582
   2673  0.113088
  11135  0.107735
    798  0.0728751
   6019  0.0419984
   5478  0.0814799
   8167  0.0231259
  11028  0.0611182
    235  0.0713912
    116  0.0547508
    191  0.0840546
   2005  0.100391
     40  0.0587543
   6720  0.0261566
  10271  0.0402173
   9992  0.0467332
   9226  0.0111952
   1593  0.154355
     29  0.0475452
  11781  0.0506909
   8240  0.0132067
    103  0.0471349
   3330  0.0242074
   3656  0.0762368
   1592  0.0344941
   7886  0.0624185
   4518  0.100897
   1258  0.134938
   7789  0.080311
   5290  0.0840546
   2418  0.0406474
  11389  0.0206098
   1831  0.055363
  11717  0.0753919
  11070  0.200783
    655  0.0245818
  11527  0.0605101
   5170  0.0254188
   1699  0.0495077
   3693  0.0736622
  11490  0.0905421
   4005  0.0633887
   9467  0.0771775
     73  0.0675221
   3523  0.0814799
   8139  0.0591802
  12149  0.0292661
   3719  0.134938
   8355  0.0753398
   1999  0.458603
  12144  0.0123193
   1674  0.14138
   9690  0.0334683
  11128  0.0497386
   4639  0.108209
  10804  0.0644229
   3409  0.0265016
    692  0.0280972
   7903  0.0559952
    365  0.0218269
   4290  0.0431188
   5422  0.0887044
   4059  0.0569842
   8085  0.0301707
   3609  0.0721189
    933  0.0382001
   2757  0.292257
   5554  0.045576
  10326  0.0352461
   3241  0.0339744
  11977  0.0392496
  10795  0.100391
   6127  0.108209
   3081  0.0318407
  11968  0.0409396
  11880  0.0516928
   9494  0.0234797
  10173  0.0550545
  11223  0.0731734
   8971  0.0648019
