37
  index     tf-idf
-------  ---------
   9587  0.107163
   7431  0.0762445
   8112  0.446916
   7409  0.0415463
   8790  0.103249
    663  0.154136
   1891  0.17632
  12144  0.0670395
   8258  0.194249
   2350  0.0910643
   1522  0.16745
    365  0.059389
   8393  0.182155
   8280  0.107163
  11008  0.148972
    477  0.12825
   4036  0.12825
   9543  0.2565
   9991  0.212684
   2535  0.0437055
   3517  0.182155
   3288  0.185336
   1384  0.168629
   9210  0.205135
   2589  0.294427
     40  0.159865
   1729  0.0910643
   8589  0.157885
  11968  0.111393
  11161  0.0754311
   5242  0.0992874
   9226  0.0152306
   6349  0.164064
  11223  0.0497746
   1443  0.157885
   4538  0.172334
   1188  0.158866
