35
  index     tf-idf
-------  ---------
   1928  0.10117
   7735  0.180233
  11846  0.118959
   5155  0.270997
   7479  0.260629
  11389  0.0774443
   9258  0.0294757
  11069  0.268262
   8960  0.222184
   1437  0.174128
  10961  0.0900397
   4290  0.162025
  10226  0.0451721
   1385  0.134955
   7194  0.0422688
   6344  0.158993
   3847  0.123544
   9818  0.220777
   5170  0.0955148
   4379  0.121039
   8167  0.0868989
   7869  0.0593006
   7111  0.0864611
   6863  0.166494
   8328  0.171258
    116  0.205734
   1455  0.390443
   2525  0.181843
   5647  0.171965
  12055  0.0889023
   1344  0.196201
   7408  0.0797943
  11781  0.190478
   8240  0.148878
  10334  0.171965
