85
  index     tf-idf
-------  ---------
   9898  0.109135
   3330  0.126739
   6615  0.108277
   2396  0.0778925
   9209  0.0539735
   7481  0.0444686
   9554  0.0642061
   6355  0.0431608
   9581  0.136002
  10486  0.0539735
   5334  0.0407323
   7744  0.0741469
  12182  0.161921
   1449  0.141633
   4181  0.0769027
  12144  0.0322492
   5829  0.119308
   1922  0.0986113
   6499  0.0712713
    553  0.0532029
   3776  0.0522715
   2211  0.136002
   1959  0.159126
    212  0.0669958
   7736  0.0732913
   6617  0.176619
   9555  0.13738
   8866  0.070886
  10961  0.0313633
  10199  0.159126
  10087  0.0811186
  10226  0.0157347
     68  0.0549711
   2731  0.0636259
  11750  0.0609097
  11272  0.121168
   2669  0.0513733
   2076  0.0712713
   6003  0.0651811
   2150  0.0799968
   8085  0.0789799
   8743  0.0573155
   4722  0.0421612
   4338  0.353238
   9191  0.036776
   8167  0.0605385
  10731  0.176619
   7869  0.020656
   5888  0.136002
    798  0.19077
  11254  0.176619
   4096  0.0560098
   4728  0.19077
   5434  0.141633
   9033  0.143325
  10787  0.0545673
   7396  0.0673257
    834  0.0759503
   2079  0.0673257
   3303  0.0448746
   1153  0.192831
    826  0.0697642
   8669  0.0513733
   9572  0.0444686
   7542  0.076422
   3244  0.0974895
   3074  0.0822926
   6203  0.0403874
   3285  0.106648
   6735  0.265069
   6290  0.0364808
  10271  0.0526399
   1356  0.106648
   3682  0.0447386
   9226  0.0122111
   8242  0.0403874
   9553  0.233678
    949  0.0603998
   8240  0.0864306
   8115  0.0619613
   2068  0.0633407
   2638  0.0663487
   7231  0.136002
  10135  0.110018
   8918  0.0508494
