112
  index      tf-idf
-------  ----------
   9712  0.0698048
   4778  0.0288675
  11668  0.147153
   5749  0.0214932
   3330  0.0289412
   5543  0.0706915
  12169  0.0586466
   5877  0.0890481
   4642  0.230626
   9531  0.0494794
   8670  0.120023
   2836  0.0436263
   1030  0.0614961
   2535  0.019204
   7111  0.055018
   2666  0.0890481
   1067  0.07307
   9791  0.161326
  10469  0.0768753
   7475  0.145348
   9237  0.108248
   2875  0.0716137
  12036  0.161326
   3416  0.14614
  10188  0.110677
   7431  0.0670028
     89  0.0689509
   2234  0.0719403
    472  0.0946985
   2311  0.0757225
  12144  0.0147284
   8167  0.0276483
  10226  0.0143722
   4830  0.0814355
   5128  0.0477454
   3237  0.161326
   6003  0.0297686
   6609  0.0373113
   3647  0.0774741
   3587  0.104045
   6732  0.0802658
    213  0.0716137
   6641  0.0600273
  10271  0.0961639
   6063  0.0517486
  11882  0.0762917
   8626  0.0960161
   2592  0.0689509
  10958  0.161326
   8682  0.161326
    365  0.0521904
  11763  0.161326
   7576  0.04227
   8240  0.0789467
    103  0.0563523
   2341  0.0225325
   4913  0.0677267
   8845  0.0735767
   1928  0.193133
   7624  0.216496
   4518  0.0603137
   6633  0.161326
   6807  0.0452167
   5980  0.0485961
  11717  0.135203
   3837  0.0611947
   6158  0.0372054
   1762  0.161326
    558  0.0480819
   4052  0.0681276
  11819  0.237242
   4122  0.0603137
   7869  0.0377349
   4735  0.0989013
   8786  0.0542658
   1327  0.0673326
  10657  0.0494794
  11828  0.100492
   5343  0.136001
   4954  0.0303896
   9574  0.0388487
   4853  0.169057
   8137  0.0525575
   4377  0.0621108
   9257  0.0141378
   9833  0.0603137
   8533  0.106051
  10994  0.0542658
  11766  0.0735767
  11818  0.0308665
  11128  0.0594651
   9415  0.0989013
   3409  0.031684
  11905  0.0716137
   3030  0.0807262
   2796  0.0654575
   6356  0.0318511
   9226  0.00669223
  10089  0.0661893
   8813  0.0693739
  10617  0.0821674
   6295  0.106051
   5143  0.0673326
   3423  0.0693739
    364  0.0494794
  11516  0.057092
  11968  0.0489454
   6290  0.033322
   4462  0.0814355
  11667  0.206853
  11223  0.0218707
   2048  0.161326
