55
  index     tf-idf
-------  ---------
   2060  0.146321
   9257  0.0692501
   7797  0.225979
  10368  0.209036
   7409  0.044709
    575  0.101933
   6892  0.078834
   9261  0.0842982
   7899  0.157726
   5749  0.0526392
  12150  0.120741
   3641  0.0898398
   3764  0.128217
   2011  0.225025
   7868  0.12252
   8122  0.209
   1150  0.126254
   9343  0.205002
   4983  0.149873
   1182  0.166852
   2821  0.136837
   3570  0.119873
    925  0.29395
  11193  0.10131
   8080  0.0926957
   7903  0.163956
  12083  0.135117
  10486  0.120741
   7128  0.0880949
    655  0.0719765
  11527  0.088588
   2613  0.17096
   8354  0.163023
  11895  0.0597491
   8268  0.126254
   6757  0.104829
   7869  0.0462085
   9690  0.0979966
   7396  0.150611
   4879  0.117758
   1094  0.130252
   2049  0.080098
  11108  0.125773
  12053  0.139825
   4545  0.13861
    371  0.173131
   9494  0.0687496
  11110  0.146321
   9226  0.01639
  11223  0.107127
   9542  0.11572
   6720  0.0765877
    118  0.105493
  12149  0.171384
   3622  0.0997796
