145
  index     tf-idf
-------  ---------
   9728  0.0538609
   5646  0.0232573
   2646  0.13043
   7491  0.0952749
   8859  0.0203811
   5749  0.0378347
   9617  0.0736732
   2011  0.0539127
  10090  0.0606875
   3634  0.0698578
   2418  0.0855443
   1146  0.0579323
  11775  0.0698578
  10046  0.0500305
   4855  0.0452
   2836  0.038398
   8022  0.127929
   1653  0.127929
   6616  0.0687304
   5789  0.0302126
   4603  0.044358
   7396  0.0541261
   1094  0.0936193
   6255  0.0812118
   6106  0.0232573
   2864  0.0256688
   2865  0.0435496
   4549  0.0626213
   3335  0.141992
  10632  0.0182688
   6559  0.105639
   6560  0.048762
   9703  0.0656813
   4219  0.0857391
   7128  0.0633187
   2421  0.0952749
  10025  0.141992
   8638  0.0475682
   2602  0.113865
  11660  0.0671486
   3622  0.0717171
   3698  0.0457225
   4889  0.0249591
  11815  0.0870485
      8  0.126062
   2630  0.0638767
   4362  0.137461
   9459  0.0974126
  11923  0.19055
  10226  0.0126498
   1490  0.113865
   7194  0.0118368
    721  0.0381535
   6299  0.0783762
   9191  0.0295659
   1156  0.0357503
  10271  0.0423196
   1574  0.113865
    191  0.0884483
  11328  0.141992
   1085  0.060322
   8360  0.0504716
    108  0.0569885
   9226  0.0137438
  10206  0.0433917
   7576  0.0372042
   2341  0.0198321
   6230  0.179904
   7868  0.0440308
   1132  0.0933412
  11810  0.0549432
   3782  0.0582569
   9261  0.12118
   6910  0.0681893
  11017  0.0543949
   7472  0.0280339
   7966  0.0698578
  11991  0.141992
  10961  0.0252143
   1552  0.0743851
  10220  0.0390223
    655  0.103467
   1508  0.0758887
  11527  0.0318365
    875  0.0656813
   8527  0.127929
   5567  0.0849387
   3847  0.0345967
   6094  0.0426202
   3092  0.0606875
   8412  0.0634495
  11055  0.0599629
  10233  0.0446907
   4879  0.0423196
  10255  0.0743851
   5754  0.0457225
   2580  0.119702
   4950  0.0271673
   9741  0.141992
   1556  0.048762
    893  0.0535991
   8689  0.0520956
   1303  0.0822525
   6581  0.0376733
  11405  0.141992
   9694  0.0899519
   4377  0.0546672
   9257  0.0124435
   6939  0.141992
   6290  0.0586571
   3641  0.0645729
     68  0.0441938
  11209  0.0802219
   3650  0.119702
  10634  0.0833494
   9501  0.0427722
   9690  0.176089
   7997  0.0845091
   7392  0.0566834
  10804  0.0338952
   3944  0.0681893
   6356  0.0280339
    136  0.0671486
   1199  0.102511
   8813  0.0610598
   2613  0.0614391
  10536  0.0475682
   5897  0.0775127
   7773  0.283984
   5888  0.109338
   3792  0.0528334
   3162  0.0845091
   6863  0.0932488
   3259  0.119702
   6382  0.0335051
   1040  0.0592632
   6267  0.0915758
   9832  0.0676623
   2360  0.0563828
   2798  0.075123
   3435  0.0884483
  10876  0.0473759
  11528  0.141992
  12122  0.0736732
   9535  0.0438691
