287
  index      tf-idf
-------  ----------
   9978  0.0570991
   7474  0.0170837
   3366  0.0403487
   1178  0.0522214
   4778  0.0113404
   3604  0.0495494
   6965  0.0850492
   8981  0.0508222
   9035  0.0267636
   6714  0.0375131
   5749  0.0253305
   9849  0.0445453
   8517  0.0691933
   3982  0.0146994
    436  0.0388528
   2011  0.0601579
   5406  0.251656
  11787  0.0394776
   6003  0.0350833
   1814  0.0372018
   7306  0.0425246
   4500  0.141894
   5646  0.0103805
   7308  0.0262991
   6626  0.0570991
   5021  0.0445453
    301  0.0291077
    104  0.0452546
   3309  0.0338718
    506  0.0291077
   1078  0.0266061
   9067  0.0457545
   8264  0.0401487
   7395  0.0206469
    623  0.0241584
     54  0.0457545
   1045  0.068803
   6717  0.0913059
  11634  0.0488015
  10046  0.0223304
   8945  0.0139359
   1263  0.0434787
     58  0.195206
   2836  0.0171384
    187  0.0255742
   9493  0.0570991
   5960  0.0314379
   2535  0.00754418
   1971  0.0211455
    503  0.0784481
   8751  0.0257146
   4399  0.0616623
   6892  0.0126452
   8738  0.0198725
    300  0.0488015
  11108  0.0201744
   9404  0.0272532
    834  0.0272532
  11046  0.0297472
   4944  0.0250334
   9248  0.0488015
   6142  0.021949
   9486  0.0231449
   3691  0.0362477
   8866  0.025436
   5540  0.0716117
    816  0.0345967
   6194  0.0317129
  11035  0.0358059
   6954  0.0302001
   8191  0.0534273
   9976  0.0314425
   9580  0.0138975
   1555  0.0266061
    487  0.0251656
  11948  0.0534273
   8897  0.0408735
   3663  0.0377194
  10366  0.0165026
   2169  0.0251656
  12144  0.0115719
   1941  0.039166
   8303  0.0372018
   8122  0.0167621
    996  0.0215831
  10436  0.0302001
   1943  0.032883
    177  0.0574103
   5130  0.0302001
   9258  0.0147366
   4817  0.027087
    281  0.0488015
   2148  0.0202514
   7472  0.0125125
     15  0.0299708
  12201  0.0508222
   5059  0.0220429
   4017  0.0316266
  10226  0.0225842
  11635  0.0372018
   6013  0.0156256
   5889  0.067882
   2255  0.0197986
   4868  0.0570991
   8390  0.0171384
   3319  0.0487998
   7870  0.0534273
   1430  0.0285104
   9191  0.0131963
   8497  0.0570991
    670  0.0382684
   7037  0.0264513
   9179  0.0488015
   1085  0.0269238
   8137  0.0206469
   5554  0.0214055
    867  0.0478699
    953  0.0239387
    610  0.0155793
   8786  0.021318
   2049  0.0256959
   5447  0.373991
   4801  0.0445453
   1541  0.034227
   6720  0.0368547
  10551  0.0261494
   7141  0.025436
   3155  0.0457545
   9992  0.0438981
   9226  0.0122687
   8240  0.0124055
   3215  0.0416615
   2341  0.0177035
    118  0.152293
   4622  0.0570991
  10047  0.078901
   6934  0.0394776
   6696  0.427419
    736  0.0488015
  10751  0.024648
   8320  0.0457545
   1871  0.0261494
   9575  0.0345967
   5192  0.021949
  11846  0.0148687
   7524  0.0232521
   1899  0.0160049
    451  0.0462898
   5743  0.064558
   3525  0.0277708
   9570  0.106855
    333  0.0302001
    176  0.0377194
  10376  0.0488015
  10527  0.0126452
   8443  0.0508222
   8472  0.0147836
    926  0.0570991
  10961  0.011254
     22  0.0508222
   9478  0.0508222
   7679  0.0416615
    655  0.0577263
   4054  0.0566395
  11527  0.0142098
   5170  0.0238768
  10229  0.021318
    558  0.132221
  12197  0.0488015
   1301  0.0408735
   2498  0.0508222
   6743  0.0570991
  10964  0.0488015
   4154  0.0394776
  10399  0.0335301
   4722  0.0453859
   7305  0.0239232
  10335  0.0287052
   4005  0.0297716
   8412  0.0283198
   7188  0.0235814
   2494  0.0508222
   7861  0.0293159
  11055  0.0267636
   6130  0.0232521
  11919  0.019947
   4881  0.0353846
   8954  0.0401487
   4712  0.028133
  12034  0.0211455
  11036  0.0612227
   6344  0.0198725
  10701  0.0505996
   4954  0.0358151
   9975  0.0306768
   6806  0.126752
   9156  0.0457545
  11819  0.0465996
   6515  0.02404
   8807  0.010889
   3684  0.0578084
  11717  0.0177045
      6  0.0302001
  12149  0.123708
  10135  0.0394776
   4158  0.0434787
    140  0.0377194
    109  0.020098
   1851  0.0570991
   4940  0.0651519
   3641  0.0144106
    260  0.251715
   2793  0.0425246
   1960  0.0508222
  11389  0.00967976
   6944  0.0367122
  12150  0.0968363
   9278  0.0913059
   2707  0.0309249
  10038  0.0279501
   5714  0.0302001
   9690  0.0157189
   7243  0.0534273
   8429  0.0309249
   3844  0.0445453
   9343  0.032883
   4855  0.0201744
   6955  0.0613536
   6485  0.0416615
   3409  0.0124469
   4359  0.0367122
   9494  0.0110276
   9637  0.063376
   7752  0.015766
    931  0.0352926
  11700  0.032279
  12083  0.0216732
    365  0.0307541
   2801  0.032279
   6600  0.0455181
   8773  0.0445453
  10089  0.0260021
   1385  0.0506041
  10643  0.0388528
   7869  0.00741197
   5347  0.0200222
   8228  0.0194377
    957  0.032279
  11030  0.0817471
   7994  0.0471504
   7420  0.0283198
   8534  0.0445453
  10930  0.0144528
   2624  0.029823
    482  0.0425246
   5780  0.0272532
  10050  0.0505996
   5955  0.0488015
    617  0.0332007
  10804  0.0453859
   8014  0.0133395
   4100  0.0394776
   3310  0.032279
   5980  0.0190907
   1712  0.0183711
   7190  0.0261494
    208  0.0150848
  11684  0.0314425
   2823  0.0388528
   3143  0.0372018
    658  0.0206469
   8878  0.0204867
   4889  0.0111401
    371  0.0277708
  10695  0.0306768
   1512  0.028133
   3681  0.0508222
   9185  0.0310664
   7281  0.0372018
   7140  0.0163003
  11223  0.0343671
    328  0.0190907
   2796  0.0257146
   9535  0.0195803
   8971  0.0304353
  10056  0.0319915
  11644  0.0297472
