36
  index     tf-idf
-------  ---------
   9257  0.0411633
   1178  0.19352
  11846  0.110199
   6892  0.0937202
   7524  0.172333
   9261  0.100216
   5749  0.0625791
   2011  0.0891723
   2210  0.158648
   5379  0.139503
  10804  0.112126
    692  0.0978046
  10486  0.143541
  10087  0.215732
    655  0.0855679
  12035  0.123844
  11527  0.105316
  10561  0.548387
  10755  0.155466
   1045  0.169978
  12082  0.209893
   3658  0.235041
   8014  0.0988657
   7396  0.179051
   8140  0.165502
   6503  0.235041
   9465  0.136626
   5889  0.167703
  11161  0.0965013
   9226  0.0194849
  11223  0.0636781
  10632  0.120867
    328  0.141491
   8240  0.0459719
   2341  0.065605
  12149  0.203747
