53
  index      tf-idf
-------  ----------
  11621  0.0881595
   6355  0.0441507
   6163  0.130435
   6877  0.0912001
   9301  0.0928662
  11031  0.237503
  11680  0.18067
   8579  0.0848021
   9482  0.0949726
   9861  0.151695
   3982  0.0419044
   4536  0.18067
    438  0.0490143
   7472  0.0713404
   7304  0.104658
   7920  0.0867637
    197  0.0812763
   4562  0.107529
  10950  0.079679
   2672  0.113728
   9226  0.00249822
   4059  0.152593
   4422  0.145024
   2186  0.0955861
    687  0.210797
  10904  0.0415483
    410  0.0807328
   5652  0.0937414
    933  0.0511463
   3856  0.0754062
   1704  0.308874
   6331  0.112541
   1028  0.079679
   1275  0.18067
   9252  0.0937414
    532  0.18067
  11977  0.0525516
   6421  0.0955861
   6872  0.0430031
  12034  0.0602809
  12155  0.0955861
   5851  0.218188
   3244  0.0997254
   2595  0.0829791
   6122  0.0848021
   9516  0.0928662
    365  0.0292241
   9497  0.521819
   6479  0.0854395
  10930  0.0618022
   4808  0.130435
   4841  0.0854395
  10047  0.0562319
