27
  index     tf-idf
-------  ---------
   9587  0.125699
   4106  0.388008
   6655  0.213663
   4147  0.333286
   2234  0.0960228
  11818  0.0823986
   3982  0.0998874
   3549  0.175709
  10815  0.29704
   1831  0.176693
    692  0.179347
  10943  0.179745
    574  0.141974
  10143  0.186345
   7194  0.035901
   1544  0.11874
   7019  0.187517
  11055  0.181867
   8140  0.151743
  11151  0.210145
   1729  0.106816
   9465  0.250534
   9066  0.184065
   7614  0.232584
    102  0.12881
   8971  0.206818
   1506  0.0944381
