35
  index     tf-idf
-------  ---------
   1437  0.119778
   1928  0.0695921
   7735  0.371932
   1871  0.143912
   8725  0.348786
   4147  0.134962
  10022  0.122361
   8299  0.177646
   8242  0.0797567
    250  0.294034
   9498  0.123433
  11389  0.053272
   7856  0.202043
   9258  0.0202755
   5646  0.0571287
   6426  0.192522
   8668  0.106202
   2854  0.170193
  10226  0.0310727
  10961  0.061936
   7408  0.0548884
   8994  0.346084
   1767  0.177646
   8945  0.0766956
   5983  0.163712
   3850  0.142304
  11339  0.314241
   1668  0.10076
    131  0.112312
  11653  0.123977
   8139  0.076484
   3682  0.0883495
   8240  0.0682731
   2247  0.173042
   6024  0.0738117
