160
  index     tf-idf
-------  ---------
    353  0.0691622
   3366  0.0489401
   1178  0.0633408
   7409  0.0521908
   9784  0.0721624
   5749  0.0409654
  11657  0.0517145
   2011  0.204308
   6675  0.0463114
  10831  0.0491271
  11124  0.0805402
   6161  0.110769
   5543  0.202104
   6008  0.118385
   4478  0.0902462
    574  0.050683
   1437  0.0527969
   3256  0.0471531
   1045  0.111271
   4379  0.0366999
   2387  0.0561462
   4038  0.105473
    187  0.0620394
   9249  0.0657092
  11850  0.0527969
   1279  0.0502835
   1523  0.0445657
   8859  0.0220676
    475  0.0381319
   1094  0.050683
   4606  0.0858379
   1184  0.123287
    468  0.0607275
   8268  0.0491271
   6224  0.0630774
   7300  0.0613736
   9703  0.0711161
  12008  0.0586048
  11081  0.0594895
   5257  0.0423889
   4732  0.0661123
    838  0.0839265
  10253  0.11438
  11054  0.097395
   9580  0.0337133
   7166  0.0661123
   1167  0.0756382
   2234  0.068558
   2612  0.0415752
  12144  0.0280719
   7136  0.123408
   4889  0.0270244
   8122  0.0406625
    177  0.0696346
  11523  0.153741
   1182  0.0649245
    478  0.0377931
  12093  0.095767
  10473  0.101065
   2626  0.0620394
  10226  0.0136965
   6507  0.0902462
  10561  0.134619
   3853  0.097395
   4394  0.0461468
   3408  0.0769308
   5371  0.0300363
   4988  0.0580342
   1156  0.077417
   3658  0.0769308
    610  0.0377931
   9465  0.0447188
  11790  0.0281512
   5969  0.202104
   6720  0.0298014
   6508  0.071633
   6607  0.0645425
   8691  0.18725
   6234  0.0620394
   9226  0.0212586
  10206  0.0469822
  11781  0.0577544
    118  0.041049
   6167  0.0678029
  11846  0.0721385
    575  0.0396638
  10486  0.0469822
   9261  0.0656033
   8242  0.0351559
   1158  0.105473
   7431  0.0319263
   3764  0.0498912
   7868  0.0953483
  10987  0.0721624
   1150  0.0982542
  11593  0.0456604
   1680  0.0653133
   6704  0.191534
    528  0.0389435
  11391  0.0620394
   8472  0.035863
  10334  0.0521411
  10961  0.136504
    655  0.0280071
   3105  0.0669413
  11527  0.0689417
   5170  0.0289608
  10980  0.071633
   1032  0.073261
   3847  0.0374594
   8928  0.0797693
    391  0.105473
  11834  0.050683
  10382  0.111779
   6130  0.0564062
   4388  0.061704
   2129  0.0783042
  11036  0.0495058
  11209  0.0868599
  10701  0.0613736
   4954  0.0289608
   1556  0.0527969
   8228  0.0471531
   8929  0.123287
   4401  0.0580342
    234  0.0402826
   7140  0.0395421
   6581  0.0407906
  12149  0.0666882
   9574  0.0370222
   3240  0.0395421
   9257  0.0404193
   3052  0.138514
   2801  0.0783042
   8301  0.0525761
  11110  0.0569356
    260  0.0508854
   2793  0.103159
  10994  0.206858
   8455  0.118385
  11818  0.0294153
   3641  0.034958
   9690  0.0762638
  10804  0.1468
   2821  0.0532452
    692  0.0320123
   4290  0.0491271
   1385  0.0409194
    933  0.043523
   3570  0.0466442
   2947  0.0744175
   8016  0.0476741
  12153  0.0613736
    208  0.0365935
   5889  0.109781
   7614  0.0830297
  10173  0.0627259
   9716  0.0890585
  11223  0.125054
  10667  0.042667
