255
  index      tf-idf
-------  ----------
   4778  0.0152415
   7684  0.21891
   7409  0.0385536
   1654  0.0313964
    239  0.0683047
   8906  0.0302765
   8243  0.0536174
  10433  0.071806
  11657  0.0573027
   3486  0.030547
   3766  0.0561597
   1788  0.0336448
  10183  0.0334697
   5102  0.0426219
   2643  0.0287689
   2624  0.0200409
   7308  0.0353458
   7720  0.0481229
    224  0.243584
   4882  0.0455235
  10572  0.0506947
   5914  0.0767408
   9533  0.0334697
   5957  0.0234084
   7408  0.0134043
   4747  0.0767408
   6312  0.0683047
  11557  0.107919
  10803  0.0286513
  10405  0.0776942
   3256  0.0261242
   1350  0.0614938
  10046  0.0300119
   4855  0.0813427
   6757  0.0451983
   6224  0.0349467
  11002  0.0455235
   9186  0.0405887
   1091  0.0419058
   9033  0.0691206
   7008  0.122988
   2535  0.0202787
   7111  0.0290485
  10762  0.0571528
  12078  0.0353458
   5789  0.0181237
   4603  0.0266092
   3990  0.0283052
    169  0.0441945
   4268  0.0323097
   7068  0.0851769
    468  0.0336448
   8268  0.0272178
   5843  0.0851769
   9389  0.0298817
   7708  0.0514325
   3167  0.0370874
   4976  0.0614938
   3249  0.222868
  11161  0.0174994
   2819  0.0357584
   8866  0.0341858
  11135  0.0340028
  10723  0.0270115
    966  0.0433828
   2018  0.0928929
  12107  0.0399801
   9580  0.0186781
  10973  0.0167286
   2612  0.0921355
   4753  0.0343716
  10398  0.0571528
  10366  0.0221794
   3622  0.0430211
   3247  0.0441945
   1941  0.0175463
   2210  0.0287689
   1695  0.0506947
    722  0.0450642
   1480  0.0655889
   9258  0.0297089
  10752  0.0226705
   2148  0.0544357
   7179  0.0598686
   4665  0.0475567
   2613  0.0368556
  10226  0.0455296
   5195  0.189053
   7034  0.0683047
  10977  0.0318445
   7194  0.0213017
  10782  0.0405887
   7805  0.0851769
   2119  0.0487167
   6732  0.0211894
   9243  0.0584351
   4271  0.0189916
   7242  0.0416298
   1422  0.0311067
    150  0.0851769
   4109  0.0334697
   1156  0.0214456
   1334  0.0378107
   3649  0.0450642
    228  0.0235615
   8790  0.0239529
  11103  0.0940314
   4121  0.158047
   7914  0.0683047
   9165  0.0349467
  10552  0.0455235
   5690  0.0851769
   6720  0.0330217
  11408  0.0683047
    440  0.049999
   5682  0.0767408
   8691  0.0259355
   9226  0.0129557
   1019  0.170488
   9118  0.0455235
   7576  0.0223177
   4541  0.243532
   3792  0.0316933
   2154  0.0475567
   6330  0.0711007
   9057  0.0351446
   6323  0.071806
   3479  0.0433828
  10751  0.0331268
   7349  0.049213
   6639  0.0782412
  10526  0.0364048
   6112  0.0549338
  11157  0.0910471
   3684  0.0388471
   2548  0.0237165
   4331  0.0274277
   3020  0.0409049
    528  0.0215758
   2214  0.0437819
   3837  0.0323097
   1865  0.117862
   6921  0.0753624
  11093  0.0405887
    558  0.0253864
   4241  0.030411
  12034  0.0284195
   5093  0.0530212
  11819  0.0208765
   5170  0.0160451
   1544  0.0234847
   7744  0.0357584
   7486  0.0811775
   4005  0.0133376
  11174  0.0614938
  10877  0.0237165
   2136  0.052218
   4126  0.0481229
  10996  0.0197559
  10676  0.0851769
   6130  0.0312507
   1395  0.0460009
   6405  0.0851769
   2384  0.049999
  11921  0.0851769
   3303  0.0216414
   1790  0.052218
  11036  0.0274277
   2074  0.0276412
   9187  0.0598686
   5949  0.0313964
   9854  0.071806
   4954  0.0160451
   5257  0.0234847
   8228  0.0261242
   8343  0.0549338
   2063  0.0409049
   8162  0.0405887
    234  0.0446355
   7140  0.0219075
  11051  0.052218
   8859  0.0489043
   6581  0.0225992
   8752  0.0238736
   9709  0.0771592
  11126  0.109868
   4745  0.0394004
    140  0.0506947
    164  0.071806
   1864  0.0409049
   8550  0.0263159
  12144  0.00777631
   5194  0.236757
   6094  0.0255667
   1615  0.0475567
   8861  0.0334697
   4820  0.0202152
   2098  0.0286513
   1674  0.0446216
    199  0.0272178
  10961  0.0151254
   4937  0.061369
   1205  0.0368556
   3124  0.0826019
   3409  0.0167286
   3053  0.0370874
   3788  0.0341858
    931  0.0474331
   6573  0.0301435
   7872  0.0589988
   1190  0.071806
    937  0.071806
   1385  0.0906822
   7869  0.0796932
   5347  0.0269097
   9727  0.0383179
   9806  0.049341
   4821  0.0394004
   5905  0.0851769
    933  0.024113
   2701  0.101389
    638  0.0539596
   9673  0.0475567
  11850  0.029251
   1794  0.0559928
    623  0.0324688
    768  0.0405887
   5316  0.0441945
    660  0.0345603
   2229  0.0391206
   5407  0.0683047
   1971  0.0284195
   7827  0.0294994
   8848  0.0450642
   5668  0.071806
   1009  0.170354
   9510  0.0614938
   5717  0.034752
   1668  0.0246065
   8878  0.0550679
   4889  0.0598892
    692  0.0177357
   6290  0.0175934
   7388  0.049341
   5131  0.0412294
    193  0.0394004
   3373  0.0278585
  11223  0.0115473
  10047  0.0265106
   9606  0.0767408
  10930  0.0194245
  11533  0.0405887
   6356  0.0168168
  10667  0.0236388
  11919  0.0536174
