288
  index      tf-idf
-------  ----------
   7474  0.0182913
   1178  0.0698911
   4778  0.0121421
   2646  0.0623306
   7954  0.0370423
   7409  0.0844625
   4399  0.022007
   1045  0.0245555
   1306  0.0276851
   3990  0.0450985
   6714  0.0200824
  11657  0.022825
  12064  0.0145567
   3982  0.031477
   2011  0.193231
   6347  0.0403858
   5379  0.0201529
   2790  0.0217662
   4500  0.0168805
   4545  0.119026
   7772  0.0489888
   2566  0.0229187
   3752  0.0258661
   4123  0.0393073
   2418  0.0204402
    237  0.0678559
    506  0.0311653
  10697  0.03881
   2645  0.0178349
  10803  0.022825
   1663  0.0476942
   7395  0.0442129
   4920  0.0157385
   2217  0.03881
    777  0.0667682
   3968  0.0303217
  10046  0.0239089
   4855  0.0216005
   3310  0.0691216
    187  0.027382
  10326  0.0177241
  10357  0.0398316
   7111  0.0115707
   5574  0.0345608
   7418  0.0611353
   6350  0.0393073
  11048  0.0366465
   3747  0.0611353
   2797  0.0363503
   5181  0.0316164
   1543  0.0611353
  10478  0.238989
   7524  0.0248958
   7300  0.0270882
  11041  0.0678559
  10080  0.0580035
   6069  0.0226403
   4656  0.0233027
   1795  0.0544147
   9261  0.0144775
   6459  0.207997
   6392  0.0359003
   2864  0.0245336
    764  0.199158
   9354  0.121134
   7242  0.0165821
  11893  0.0530075
  11707  0.0279979
   2887  0.0611353
  12110  0.0559957
  12055  0.0118974
  10334  0.0230133
   5313  0.0445623
   1936  0.108829
   6578  0.0504834
   2234  0.0151296
   2990  0.0352074
   3082  0.0333841
   7899  0.0541764
   9453  0.0232053
   8904  0.0177794
   1941  0.0139782
   3764  0.0440405
  10078  0.0221934
   4034  0.156754
   1134  0.153672
   8444  0.0415993
   9258  0.0788917
   2148  0.021683
   5867  0.207997
    717  0.0566421
   7754  0.0281581
   8807  0.0116587
   8270  0.0476942
  10124  0.0345862
   8390  0.0183499
  10226  0.0302258
  12035  0.0536724
  10561  0.0594161
   5889  0.0242268
  10632  0.0261912
   2134  0.0808959
   7188  0.0252484
    477  0.0237026
   2673  0.0379121
   8701  0.0250119
  11135  0.0541764
   5371  0.039771
   9191  0.0141291
   8620  0.0393073
   4988  0.0768429
   4271  0.0151296
   8193  0.0336652
   1422  0.024781
   8542  0.0241197
    235  0.0718005
    867  0.0341692
    953  0.0256309
   6563  0.0422682
   2005  0.0504834
   4121  0.0157385
  11855  0.0219348
   1672  0.024781
   7123  0.0224591
  10493  0.0504834
   6720  0.0394599
   8752  0.0190188
   4966  0.0569736
   8642  0.0232053
   8743  0.0220203
   9226  0.0150125
   1593  0.07762
   8007  0.0470811
   7892  0.0415993
  10881  0.136393
   7960  0.0279979
   2341  0.018955
   1712  0.0196698
   9057  0.0279979
   6503  0.0339546
   2060  0.0251294
   1928  0.0135391
   2194  0.0205871
   8135  0.0366465
   3656  0.0383369
   1592  0.017346
   9392  0.0507376
  11071  0.0309474
  11846  0.0159197
   1345  0.0217662
   9860  0.0455306
  11767  0.104502
   3303  0.0172406
  11169  0.0552264
   2388  0.0504834
   7868  0.0841669
  11389  0.05182
  10073  0.0410268
   1519  0.345033
   5386  0.0725324
   3066  0.0678559
  11790  0.012425
  11842  0.0257394
  11397  0.0325867
  10527  0.0135391
   8472  0.0316573
    655  0.0123614
   6196  0.0297598
   1889  0.0305258
   2402  0.126465
   6158  0.0156491
  10233  0.0213571
  11527  0.0456428
   5170  0.0383469
    558  0.020224
  10657  0.0208118
   5567  0.0202955
   7131  0.0544147
   7796  0.0544147
  10939  0.0374549
   4160  0.0393073
   4036  0.0237026
   3257  0.0320894
   4005  0.0425015
   8236  0.033111
   8786  0.04565
  10553  0.0403858
   7194  0.0169699
   7861  0.0313882
   6808  0.0290018
   6099  0.0242268
   6130  0.0497915
  12071  0.0295456
   2711  0.0931043
  10729  0.0415993
   3232  0.0409736
   4879  0.020224
   4822  0.0637
   4766  0.0352074
  10255  0.0355476
   7955  0.0366465
  10701  0.135441
   8139  0.0148799
   8371  0.0234011
   6568  0.057204
   7128  0.0756479
    893  0.0256143
    552  0.0476942
    234  0.0533381
  10126  0.0355476
   6515  0.0257394
   7140  0.0174525
  11454  0.0504834
   9542  0.0397478
   8859  0.0194797
    572  0.0325867
    443  0.0553701
  12149  0.0147169
   3490  0.0446065
  11546  0.0323349
   9257  0.00594656
   3033  0.0544147
   7797  0.03881
    934  0.0345608
   5710  0.113658
  11861  0.183406
   3641  0.0154292
    201  0.0250119
    467  0.0383369
   2432  0.0213571
   4379  0.0161981
  12150  0.0829453
   4889  0.0477105
    505  0.13263
    199  0.021683
   9690  0.0841505
   8292  0.0553701
   8240  0.00664123
  10804  0.0485942
      8  0.0301217
    692  0.0282582
   9151  0.0275324
   1872  0.0590912
  10943  0.0283211
    365  0.0658561
   1512  0.0301217
   6600  0.0162453
   4965  0.0437629
  11079  0.0290018
   2221  0.0307343
  11223  0.119588
   2233  0.0544147
   9788  0.0678559
     29  0.0239089
  11895  0.0307842
   2426  0.0320894
   4281  0.0522512
   7302  0.026803
   1508  0.0362662
   5339  0.0409736
   3241  0.0170846
