28
  index     tf-idf
-------  ---------
   4771  0.100869
   5749  0.0493765
   9453  0.253485
   3641  0.0842714
   9463  0.312437
   3026  0.14795
    677  0.187083
  10505  0.179544
   8300  0.211972
   3944  0.177982
   2418  0.11164
   1676  0.161372
   8692  0.165611
  12094  0.202317
   2387  0.135349
   5861  0.316803
   9646  0.185453
   1156  0.0933126
   9460  0.248679
  10439  0.15121
   9210  0.207068
  10431  0.200155
   6607  0.155589
    844  0.180845
   6720  0.0718407
  12055  0.064981
   8691  0.112849
  11311  0.370615
