296
  index      tf-idf
-------  ----------
   4959  0.0896348
  10669  0.0694911
   4778  0.0248693
   5646  0.0113822
   1566  0.0413589
   7409  0.0864978
  10022  0.0243788
   2169  0.0551877
   9085  0.0626085
  11702  0.0347728
   6714  0.0411327
   5749  0.0092582
   4215  0.0413589
   4181  0.0302576
   2749  0.0179281
   3766  0.0687263
   8871  0.0360558
  10815  0.23965
   3566  0.0397452
  11701  0.0231859
   4342  0.055726
   2790  0.0222907
   9906  0.0328627
   4500  0.0518617
    660  0.0281958
   4766  0.0360558
   1205  0.0300684
   2566  0.0234709
  11383  0.0694911
  10080  0.0297006
   6153  0.0189742
   2423  0.0512292
   5473  0.0323782
  10529  0.055726
  10143  0.0300684
  11588  0.0383575
   8280  0.0405653
   5946  0.0223767
   6344  0.02179
  10460  0.0456814
   6505  0.027306
   8024  0.0913628
   4379  0.0331768
   2242  0.0312614
   3714  0.107158
  11850  0.0238642
   2535  0.00827211
   5255  0.024485
   7111  0.0118495
   3245  0.0535103
   5789  0.0295722
   6327  0.055726
   7194  0.00579294
   8859  0.0498729
    475  0.0172357
    468  0.0274489
    624  0.0220372
   9500  0.117165
   7054  0.0694911
  10774  0.055726
   3562  0.0316932
   6106  0.0227643
   9066  0.0891018
   5183  0.0402545
   7795  0.0297006
   4789  0.0341886
    756  0.055726
   7125  0.0694911
   9058  0.0413589
   1700  0.0419609
   7756  0.0326175
   2144  0.0286725
   3319  0.0267542
   9580  0.0152384
    581  0.0466278
  11657  0.023375
   1555  0.0583465
   2402  0.0323782
   3438  0.0367654
   7767  0.0466278
     76  0.020075
   5317  0.0426017
   9482  0.0182647
   5371  0.108612
   8918  0.0200068
   9777  0.0750591
   3511  0.218425
   4889  0.012215
  10132  0.0290035
    553  0.0627984
   2121  0.02328
   9545  0.0295217
   9258  0.0323171
   5452  0.055726
   3776  0.0411327
   6001  0.0899169
   2148  0.0222055
   7802  0.0448174
    717  0.0580071
  10124  0.0177098
   1602  0.0742168
  10226  0.0309542
   9422  0.0336368
  10561  0.0405653
   8784  0.106484
   2255  0.0217089
    721  0.0186724
   8390  0.0375841
