216
  index      tf-idf
-------  ----------
   3366  0.0357159
   1178  0.069338
   4778  0.0803067
   7409  0.0380882
  10022  0.0393614
   8906  0.0398814
   8859  0.0161047
   5749  0.014948
   5165  0.0504738
   2749  0.0578923
   2011  0.149102
   6347  0.066777
   4879  0.0334399
   2119  0.0641715
   8775  0.0649938
   6675  0.067595
   3684  0.102342
   8083  0.0393614
   3890  0.135498
   9929  0.126779
  10226  0.0199911
   2418  0.168988
   1680  0.0476649
   3527  0.0457767
   4143  0.0530592
   6344  0.105544
   6175  0.0383694
   2215  0.0752839
  10904  0.0258021
   4715  0.0834733
   3968  0.0501362
   5466  0.0605941
   8945  0.0246716
   8400  0.0346643
  10326  0.0293064
   2535  0.0267118
  11117  0.072361
    575  0.0289462
   5789  0.0238732
   7672  0.0508185
   8243  0.0353134
    475  0.0556564
   7194  0.00935313
   8738  0.0351815
   8874  0.0851191
   9121  0.0471023
   7300  0.0895796
   6106  0.0183773
   6225  0.0318691
   1318  0.0346643
   4656  0.115592
   8914  0.0473812
   4125  0.0752839
   9487  0.030148
   2864  0.0202829
   3982  0.0260232
  10723  0.0711613
  11893  0.0584312
   4941  0.0687836
   7431  0.0232995
   2618  0.0386933
   7128  0.150099
    764  0.329303
   9353  0.0280794
   8299  0.114291
   3082  0.0551999
   2311  0.0526633
   7899  0.0447898
   3622  0.0283345
  11858  0.0737559
   8904  0.0293978
   4889  0.0788883
   9773  0.0612486
   8122  0.1187
   1941  0.0231127
   9258  0.0652229
   2046  0.0626435
   6001  0.0290355
   6807  0.0628944
   8960  0.147493
    183  0.0710777
     26  0.0751745
  10124  0.0571876
   3839  0.0395329
   6906  0.0551999
  11389  0.0171367
   8784  0.0429815
   3017  0.0710777
   2673  0.0313434
  10973  0.0220355
   5371  0.0438404
   8167  0.0192288
   4988  0.0847054
   8193  0.0556646
  11050  0.0501362
   9610  0.0945857
   1156  0.028249
   8790  0.0315516
   8140  0.0790657
   4121  0.0520465
   2049  0.0227455
  10552  0.0599654
  10946  0.0582147
    438  0.0608771
   6720  0.0217487
   8932  0.101086
   6607  0.0942047
   2237  0.0599654
   4017  0.0279952
   8691  0.0341633
   9226  0.01086
   6161  0.0404188
     29  0.0790657
   8240  0.0109811
    103  0.0391917
   2341  0.0156708
    118  0.0898713
  10858  0.0252269
   8845  0.204684
   1928  0.0223866
    187  0.0905512
   7886  0.0518997
   8579  0.0526633
    620  0.0501362
   9261  0.0718148
   8377  0.0677489
   5128  0.0332059
   4532  0.0599654
   7868  0.0695841
   1150  0.0717047
   2548  0.156202
  11790  0.0410888
  11842  0.0851191
    655  0.0204393
   6196  0.0246036
    654  0.0687836
   6158  0.051751
  11527  0.100626
   5170  0.0211352
   8681  0.0526633
  11947  0.0601045
   3933  0.0498057
  10996  0.0260232
   1964  0.0551999
   2262  0.0641715
   2612  0.0303411
   6124  0.0310361
   3580  0.054309
  12034  0.0374353
   9572  0.028249
   2074  0.0364101
   5754  0.0361288
   3256  0.0344118
   6203  0.0256564
   4954  0.0422705
   9574  0.0540367
  12055  0.0393441
  10406  0.0649938
   4463  0.0641715
   7386  0.0508185
   9542  0.0328611
   3922  0.0436359
  12149  0.0486682
   5255  0.0395329
   8752  0.0314472
  11546  0.10693
    333  0.0534651
   5710  0.0626435
   1679  0.0547483
  12144  0.0102433
   9833  0.0419468
   1615  0.0626435
  10453  0.066777
   3641  0.0510239
   7155  0.0264749
   7305  0.0423527
   9690  0.250454
   3124  0.0362688
   8101  0.101086
  10804  0.0267832
   3423  0.0964959
   9494  0.0780917
    931  0.0624807
    365  0.0181486
   3026  0.0447898
   3941  0.107763
   2797  0.0601045
   2098  0.0377406
  11895  0.016967
  10920  0.0737559
  10536  0.0375872
   4301  0.0457767
    659  0.0445523
   6808  0.0479538
    623  0.0427691
   2812  0.0576712
   8732  0.109497
  12105  0.0494818
   8014  0.0472314
   2821  0.0388577
   4545  0.0393614
  11896  0.0452756
   1040  0.0468283
   3793  0.0710777
   3631  0.0357159
   3990  0.0372847
    692  0.0233622
   6290  0.0231747
   3161  0.0452756
   2798  0.0593603
   3435  0.0698896
   1634  0.0339185
  11223  0.0152105
   2809  0.0754813
  10930  0.0127933
   6024  0.0237439
