309
  index     tf-idf
-------  ---------
    353  0.080763
     84  0.027234
   1178  0.0554739
   4778  0.0160623
   5646  0.0294055
   2646  0.16491
   3889  0.129611
   7409  0.0914174
   1045  0.0324836
   3233  0.0526918
  11546  0.0427747
   2143  0.126186
   3366  0.0285745
   5749  0.0478366
   7423  0.0719833
  12064  0.0192565
  11539  0.0756732
   2011  0.0852062
   5633  0.0421332
   5406  0.035644
   1131  0.0484783
   8285  0.0376842
  10080  0.0383654
   4500  0.0446612
   4545  0.0314911
   8406  0.0602308
   2418  0.162238
    574  0.0295921
   7408  0.0141262
   1440  0.0320488
   3026  0.035834
   2645  0.0235932
  10803  0.0301944
  11033  0.0526918
    128  0.0412275
   7771  0.0332428
  10904  0.020643
   2512  0.0630929
   6621  0.0667828
   6717  0.0431078
   3641  0.0816432
   9035  0.0379073
   1091  0.0441626
   9249  0.0383654
  10326  0.0234466
   7967  0.079694
   9389  0.0314911
    503  0.0370374
   3051  0.0836483
   9429  0.0719833
   4399  0.0145562
   3990  0.0596593
    475  0.022264
   1094  0.14796
   3847  0.0218713
   8738  0.0844408
   8640  0.0441626
   4037  0.0418242
   7524  0.0329337
   7300  0.0716681
   6225  0.0254969
   7508  0.0283589
   6069  0.0299501
  12041  0.0602308
   7386  0.0406573
   6142  0.0621762
   1344  0.034734
  11161  0.0184419
   2819  0.0753684
  10632  0.0115492
   5285  0.0319071
   7242  0.0219359
   9915  0.0213039
   8085  0.0200703
    838  0.0490019
   1900  0.0691213
  11895  0.0135745
   9658  0.0667828
   7431  0.0186407
   8794  0.0602308
  11901  0.0559152
   2402  0.0836483
   3438  0.0474912
  11715  0.0434499
   6578  0.0667828
   9353  0.0224649
   2612  0.0242744
  10695  0.0434499
   7899  0.035834
   9884  0.0590084
    845  0.0756732
   8904  0.0235197
   1941  0.0184913
   8122  0.118707
  10078  0.0293589
   2233  0.0719833
   9258  0.0521816
  10324  0.0360269
   8167  0.0615358
   3631  0.057149
   2022  0.045312
   7472  0.0177224
   7128  0.0400288
    183  0.113731
     26  0.0300716
  10226  0.0159939
  10561  0.0261998
   9517  0.0526918
   2134  0.0267536
    692  0.0373818
   4271  0.0200144
   9354  0.0320488
   5102  0.0449173
   5371  0.0175372
   5700  0.0694679
    149  0.0360269
   4988  0.0338842
   4221  0.0534249
   8408  0.0578923
   2235  0.0897642
   1156  0.0678019
    858  0.0441626
   5889  0.0320488
    867  0.0452012
   8786  0.0301944
   2045  0.0602308
   2049  0.0363951
   6768  0.0290168
  11810  0.034734
  11855  0.0870505
   9465  0.0522197
   7123  0.0594206
   3435  0.0559152
   6720  0.0348001
   6607  0.0376842
   6863  0.029475
  11193  0.0230166
   9226  0.0198595
   8016  0.0278353
   8189  0.0513404
     29  0.0316282
    201  0.0330873
    721  0.0241199
   3240  0.0230873
   4656  0.0616527
    118  0.143803
   3944  0.0431078
  10527  0.0179104
  11858  0.0590084
   2904  0.0354568
  11102  0.0630929
   2895  0.0630929
    660  0.0364216
   8070  0.0225326
   1592  0.0229464
   7624  0.0602308
  11846  0.0210596
    575  0.0463167
   8579  0.0421332
  11892  0.0897642
   8888  0.0630929
   9261  0.0574554
   6013  0.0221317
  10526  0.0383654
   1158  0.123164
  11640  0.152537
    438  0.0243524
   6807  0.0503186
   1150  0.114735
   9839  0.0969566
   4331  0.0289048
   8035  0.0630929
  10122  0.0342174
  11842  0.0680995
   8610  0.0578923
   8472  0.0628176
  10486  0.0274313
   2214  0.0461398
   6452  0.0327819
  10087  0.0412275
  10220  0.0246691
    655  0.0817621
  10233  0.0282525
  11527  0.0201264
   5170  0.0169092
  10657  0.0275312
   5093  0.0279384
  11213  0.0495478
   3879  0.0602308
   4722  0.0214279
   6846  0.0490019
   7407  0.0275312
   4005  0.0421678
   7869  0.0314944
   8748  0.045312
   4801  0.0630929
   7322  0.0519983
   1956  0.0474912
   1392  0.0719833
   4143  0.0848999
   5919  0.0388405
   6130  0.0658674
   2662  0.0386008
    933  0.0254116
   2079  0.0342174
   3580  0.0434499
   3303  0.0228069
   7983  0.0470247
   8799  0.0474912
  10955  0.129611
     79  0.0278353
   9358  0.0352722
   2240  0.0648056
   6203  0.0205264
   4950  0.0171746
   8371  0.0309566
   5257  0.049499
   9574  0.021616
  12055  0.0157386
    234  0.0235197
   8807  0.0154229
   6913  0.0691213
   2979  0.045312
   9542  0.0262905
    572  0.0431078
    443  0.0366236
  12149  0.038937
  10308  0.0691213
   9694  0.0568657
   2246  0.0230166
   1876  0.0274313
   9257  0.0078665
   5960  0.022264
    978  0.0568657
   1367  0.113731
  10368  0.0474912
   9987  0.0648056
  12144  0.0163902
   2614  0.0542025
   2055  0.0276318
   5197  0.0337208
  11081  0.034734
  11389  0.0274204
   2084  0.0431078
   6944  0.0519983
  12150  0.137157
   1741  0.0808738
    505  0.0350903
   5714  0.0427747
   9690  0.244903
   1412  0.0648056
   7392  0.035834
   3124  0.0290168
   2698  0.0445344
  10505  0.043486
  10804  0.0642836
   8007  0.0207606
   9494  0.0937158
  10484  0.0629821
  11086  0.0350903
  12083  0.0306974
   2801  0.0457192
   6600  0.0429806
   3941  0.0862157
   1593  0.0513404
  12094  0.0490019
   4704  0.0490019
   2797  0.0721298
   2018  0.0326319
  10479  0.031221
    528  0.0454756
   2426  0.04245
   3856  0.0374649
   4301  0.0366236
   7302  0.0354568
   6638  0.0534249
   6808  0.0383654
   7368  0.0438013
   8623  0.0240433
