163
  index     tf-idf
-------  ---------
   4778  0.0883934
   5646  0.0404557
   7409  0.0139746
   5749  0.0164533
   4215  0.0735013
  11657  0.0830821
  10815  0.127769
   3604  0.0482768
  11203  0.0501084
   3752  0.0470759
   1446  0.0891587
   2423  0.0910423
   8318  0.21646
  10820  0.0403916
   8280  0.0360454
   6175  0.0844663
   7143  0.0397669
   2535  0.0147008
   1971  0.0824098
  10011  0.0689516
   5789  0.0525544
   4041  0.10411
   8859  0.0177264
    826  0.048781
  11108  0.0393125
  10330  0.123496
   6106  0.0202279
   2864  0.0223253
   4531  0.0617967
    771  0.0769274
  10819  0.123496
   8519  0.04803
   9574  0.0297391
   5016  0.0475465
   3360  0.111265
  11601  0.0555564
   7431  0.0256457
   1555  0.207382
   5055  0.0579664
   7778  0.0362957
   8597  0.0735013
  10366  0.0321576
  12144  0.0225495
   7136  0.148696
   6019  0.0384373
   5743  0.0629
   7920  0.118614
   7190  0.101911
   7114  0.0706335
   4060  0.0891587
   8313  0.0629
   9673  0.0689516
  10226  0.0220042
   7194  0.0308849
    721  0.0331838
  10632  0.0317784
   9191  0.0514295
   7111  0.0210584
   2913  0.0607584
   4394  0.0370687
   6641  0.0459515
   4939  0.0689516
   6063  0.0396141
  12164  0.0438974
   3791  0.0782351
   2049  0.0250359
    640  0.111265
   9831  0.0555564
    108  0.0495654
   4051  0.0757099
   2255  0.0385801
   2597  0.0515438
   5471  0.0524647
   9226  0.0239072
   3420  0.0559359
   8007  0.0285622
   2341  0.0344977
   6470  0.159295
   7474  0.0332898
   1513  0.0344996
   2566  0.0834231
  11846  0.0289736
   9587  0.0360454
  10016  0.0396141
   4893  0.0681672
   1521  0.0593072
   3764  0.120229
   8277  0.0584021
   4331  0.0397669
   5980  0.0372008
  10122  0.0470759
   8369  0.111872
   1865  0.0284811
  10233  0.0388694
    161  0.0782351
    712  0.0769274
   5196  0.0950962
   1864  0.0593072
   4122  0.0461708
   6240  0.0521524
   7019  0.107545
   7407  0.037877
   7869  0.0144432
   5135  0.0724927
   1327  0.103088
   7951  0.0506686
   1602  0.131895
   4820  0.0586194
   6203  0.0564798
    302  0.111265
   8228  0.037877
  12055  0.021653
   1784  0.0302685
   4401  0.0466175
    234  0.0647162
   8689  0.0453098
  11481  0.0640768
   4825  0.081183
   6208  0.0674162
   9567  0.0593072
   9257  0.0324679
   3772  0.143077
  11593  0.036678
  11670  0.183758
   4147  0.382292
  10994  0.0830821
  11818  0.1654
   7155  0.0291408
   2424  0.0413722
   3682  0.0312824
   6198  0.0918789
  11193  0.031666
   8080  0.0869207
  10943  0.0515438
    365  0.0199761
  12101  0.128154
   5461  0.0527826
  11895  0.0560267
  10752  0.0328696
    933  0.069922
   8897  0.0796475
  11043  0.0555564
  10134  0.0617967
  11977  0.0718431
   5316  0.0640768
   6066  0.0468452
   7389  0.0769274
    364  0.075754
   9503  0.10411
   1729  0.0306305
   6382  0.0291408
    208  0.0293947
   3838  0.0757099
   8878  0.039921
   5960  0.0306305
   2775  0.0868024
   8306  0.0607584
   2766  0.0782351
  11223  0.0334844
  10930  0.0140816
   3510  0.045101
   9069  0.0438974
  12131  0.111265
