248
  index      tf-idf
-------  ----------
   7875  0.0559948
   2053  0.0812945
   4778  0.0134677
   5646  0.0493108
   7041  0.0516344
  10325  0.135619
   7409  0.0340667
   8575  0.0559948
   5972  0.0603553
   4771  0.0614529
  10419  0.0476797
   3291  0.0476797
   9441  0.0476797
   3330  0.0405062
  10778  0.0989526
   5102  0.0376615
   2643  0.0254208
  11765  0.2126
   4500  0.0187234
   2908  0.0355927
   4580  0.0543371
   9130  0.0376615
   5543  0.03298
  10836  0.0543371
   6007  0.0476797
   1223  0.0441801
   8895  0.0410862
   1437  0.206774
   1114  0.0543371
   1582  0.151036
   9531  0.0230838
   3240  0.0193578
   1347  0.0883601
   2387  0.0274864
   2836  0.0203532
  10427  0.0376615
   9249  0.0321679
  11053  0.034326
   7111  0.0128339
    818  0.0494763
   1523  0.0872687
   6958  0.0425223
   7194  0.00627418
    475  0.0186675
   7330  0.0361443
   8867  0.0475558
   4606  0.042022
   4037  0.035068
  10858  0.033845
   3629  0.0340896
   6106  0.0123277
   7508  0.0237779
   2864  0.013606
   9703  0.0348149
   2725  0.0568493
   5666  0.0468828
  11161  0.0154628
   7655  0.0285494
   8502  0.0255257
   7203  0.0678096
  10632  0.0193671
   7242  0.0735697
   9915  0.0178625
  11912  0.0207515
  11269  0.0678096
  11893  0.0195982
   3407  0.0461408
   9580  0.0165044
   7120  0.0334102
   2234  0.0335626
   8891  0.0379924
   2719  0.0678096
   9300  0.0516344
   7692  0.0678096
  12144  0.00687129
   8092  0.0916144
   2599  0.0410862
   7057  0.0281384
   2065  0.0792122
   3561  0.0549728
   5897  0.0410862
   5271  0.0678096
   9258  0.0350018
   5700  0.0291231
   2451  0.0425223
   2626  0.4252
  12039  0.0678096
   4081  0.0394285
   1965  0.0334102
   2134  0.0224319
   4396  0.0285494
   9279  0.0579556
   8390  0.0203532
   2543  0.0543371
     76  0.0217427
   3792  0.0280048
   9191  0.0156716
   5478  0.0454467
  11279  0.135619
   6589  0.060091
   4271  0.0167813
  11050  0.0336319
    213  0.0334102
   8642  0.0257386
   2624  0.0177085
   6581  0.0798762
   8140  0.0265191
   2049  0.015258
   3081  0.0177596
  10187  0.0334102
   9579  0.035865
  11977  0.0218921
   1458  0.0334102
   5377  0.0402254
   5947  0.0376615
   6091  0.0398196
   9149  0.0244243
   2209  0.0579556
   6234  0.0607428
   9226  0.00936646
   8760  0.0468828
     29  0.0265191
  11781  0.0282737
   8240  0.0147325
   7477  0.0415439
    622  0.0410862
   7465  0.0516344
   6355  0.0183924
  10989  0.0454467
   6872  0.0895719
   1513  0.210255
   9392  0.0281384
   4038  0.0516344
  11846  0.0176577
   8242  0.0516317
   1521  0.108433
  10527  0.0150172
  11169  0.102093
    438  0.0204185
   7472  0.0297192
  10073  0.0227529
   1003  0.0238679
   4331  0.0242356
  11790  0.0413442
  10220  0.0413682
  10371  0.0386865
   3604  0.0294219
  11391  0.0303714
   8472  0.0877836
   6196  0.0165044
   6452  0.0274864
   7824  0.0634491
   1865  0.0173576
   5587  0.0348149
   6921  0.0443944
  10755  0.024911
   6226  0.0227529
   8681  0.0353271
   4052  0.0635676
    114  0.0294219
   3847  0.0366765
   3286  0.0454467
   4005  0.0117854
   1903  0.0319742
   7951  0.0308796
     73  0.0376615
   4388  0.392694
   1333  0.0267529
   6845  0.0390511
   4874  0.0220436
   8174  0.035865
  11036  0.0484712
   4820  0.0178625
   8256  0.0678096
  12053  0.0266353
   6203  0.0172106
   8139  0.0165044
   8228  0.0230838
  11968  0.0456694
   8695  0.0494763
    234  0.0197204
   1608  0.0338584
  11766  0.034326
  10930  0.0429096
    228  0.0208194
    443  0.0307075
   9567  0.0361443
   8190  0.0505013
   9257  0.0131915
   3772  0.0435986
  11593  0.0670592
   3830  0.0454467
   8550  0.0697596
  11994  0.0579556
   6745  0.0361443
    260  0.024911
   5068  0.0379924
  10475  0.043047
  10551  0.0310544
  11818  0.0144003
  10173  0.061415
   8918  0.0216688
  11294  0.052901
   3409  0.0147817
   2229  0.0345677
  10193  0.0402254
   2087  0.0505013
    670  0.0454467
   4290  0.0240502
   3223  0.0494763
   1696  0.0321679
   8753  0.0383339
    444  0.03298
   3562  0.034326
   6841  0.0579556
  10206  0.0230001
  11895  0.034145
    528  0.0190648
    933  0.0213067
   7675  0.0386865
   7576  0.0197204
   2161  0.0245199
   7368  0.0367258
   2909  0.0255257
  10459  0.0402254
   8009  0.0228347
   8016  0.0233389
   8014  0.0633666
   2194  0.0228347
   8148  0.0953595
   9535  0.0232532
   8669  0.0218921
   6038  0.0634491
   4908  0.0579556
   7153  0.103269
  11653  0.0802586
   5960  0.0186675
   6290  0.0310917
   3682  0.0190648
   8328  0.0254208
   5242  0.0407063
   2536  0.0390511
   6812  0.060091
  11800  0.0379924
   5501  0.0319742
   1517  0.0678096
  10667  0.0417753
   4202  0.126898
