169
  index      tf-idf
-------  ----------
   1686  0.0715661
   7753  0.0651641
   5646  0.0974193
   2153  0.0472369
  10943  0.0413733
   8511  0.0680065
   5749  0.0132067
   9146  0.0696748
   8775  0.0574228
   2624  0.0466471
   2751  0.0491803
   3251  0.0491803
   9855  0.123497
   5957  0.0272426
   5303  0.325821
  10143  0.0428923
   1582  0.238711
  11402  0.0504887
   9531  0.121613
  12079  0.05298
   4920  0.0229918
  12094  0.108228
   3240  0.0254958
   1602  0.0264674
   4855  0.0631108
   1030  0.037787
  10326  0.0517851
   7967  0.0880077
   2579  0.0514333
   1523  0.0287349
   3710  0.0393624
   8243  0.0311998
   7459  0.0794927
   8867  0.0313173
    826  0.0391556
   6106  0.0649462
   2773  0.0581886
   3676  0.05298
   2725  0.0499166
   8815  0.0524455
   8502  0.0336193
   9093  0.0442959
  10632  0.012754
   6222  0.0372386
   9915  0.0941055
   8519  0.0385528
  11912  0.0273314
   6560  0.0340421
   3401  0.050039
   4050  0.0598569
   7250  0.0737496
   6314  0.0617483
   3738  0.0991284
   4660  0.0358723
   8597  0.0589982
    919  0.0487697
  12144  0.00905003
   7136  0.0795705
   4647  0.0572738
    806  0.0385528
   9846  0.0651641
    478  0.0243681
   4364  0.0496031
   9069  0.0704713
   8951  0.0617483
   5924  0.0835675
  10226  0.00883118
   7194  0.0165272
  10421  0.0468783
   8701  0.036539
   8745  0.0627979
     76  0.0286369
   5371  0.0774668
   5700  0.0383574
   6589  0.0395722
   5709  0.0553462
   9834  0.0367107
   5605  0.05298
    953  0.0374433
   1585  0.0737496
   7706  0.0598569
  12135  0.0553462
   6720  0.0192152
  11193  0.0508355
   9226  0.0191899
    102  0.029649
   1922  0.0553462
   6230  0.125596
   7340  0.076332
  10047  0.0308529
  10843  0.0514333
   7474  0.0267211
   6355  0.0242243
   3330  0.0177833
   7478  0.0379746
   1513  0.0830768
  11846  0.0232566
  10016  0.0953926
  11208  0.0617483
  11884  0.0442959
  11847  0.0423677
  11764  0.0253401
  11017  0.0379746
   1950  0.0553462
   9789  0.0574228
   5123  0.0617483
  10220  0.0272426
   6158  0.0228613
  10980  0.0461873
   5567  0.029649
  10755  0.0656194
   4722  0.0236632
  11350  0.0680065
  11055  0.0418618
   2716  0.0379746
   8538  0.0519304
   1581  0.0794927
    392  0.0476049
   7983  0.259652
   3968  0.0885918
   2587  0.0794927
    308  0.0680065
   3501  0.0991284
   4954  0.0373464
   8853  0.0455283
  12055  0.0173805
   4401  0.187095
   8807  0.0170318
   8498  0.0857847
   7386  0.0448987
    228  0.0548414
   8296  0.0340421
   9709  0.134696
   9257  0.00868713
   1699  0.0727387
   5197  0.0744772
  10994  0.0333443
   4742  0.0991284
   4582  0.178621
   3641  0.0225401
   2387  0.0362017
   2921  0.0541138
   3423  0.0852552
   6234  0.080003
   7752  0.0246601
   9151  0.0402211
  12044  0.0617483
    365  0.0160345
   9774  0.0598569
   1199  0.0715661
  11223  0.0134387
   3562  0.04521
   1824  0.0491803
   8085  0.066492
  10536  0.0332087
  11043  0.0445941
   3301  0.037787
   4570  0.250702
   8016  0.245913
   1662  0.0715661
   5980  0.0298605
   8174  0.0472369
    761  0.0893106
  10173  0.0808883
  10475  0.0566962
    602  0.0991284
   9727  0.0445941
   6812  0.0791445
    340  0.198257
