196
  index      tf-idf
-------  ----------
   6310  0.12673
   7735  0.187022
   6548  0.484762
   7409  0.00850539
   6787  0.0528309
   6892  0.0899836
   4989  0.0311908
   3790  0.0602753
   2749  0.0193917
   3851  0.0695376
   5379  0.0223234
     49  0.0347688
   8775  0.0435408
   9130  0.0376116
   6161  0.0270775
   5543  0.0329363
   9929  0.127398
   5268  0.0772704
   6153  0.0205233
   7408  0.0118286
   1440  0.0805083
   8280  0.0877538
  10274  0.054265
   9358  0.0295352
   8634  0.0289384
   2330  0.0562022
   6429  0.0313713
   2836  0.0203262
   3714  0.0772704
   9543  0.157532
   1906  0.0382831
  10326  0.019633
   2328  0.0410318
  11166  0.150328
   5347  0.0237464
   5789  0.0159932
   1415  0.054265
   4399  0.0121886
  11265  0.0468206
    826  0.0296898
   6106  0.0123114
  10787  0.0232224
    477  0.0262554
   2525  0.0269561
  10725  0.0292327
   4531  0.0376116
   5004  0.0405934
   6142  0.0260317
   2725  0.0189246
   2864  0.0271759
  10632  0.0483535
   9078  0.0287942
   5016  0.0578768
    489  0.135439
    548  0.0787524
   9017  0.0182065
   2618  0.051843
   7120  0.0333659
   9353  0.056433
   4517  0.135439
  12144  0.0274487
   3698  0.0242035
   4889  0.0264245
  10857  0.0605904
   9281  0.063365
  11928  0.063365
  12037  0.0352803
   9258  0.0524331
   3776  0.0222453
   9069  0.0267174
   9208  0.0751642
   2626  0.0303311
   1602  0.0200689
   3526  0.0441215
   4737  0.0290845
   2255  0.187849
   4396  0.0285116
   8390  0.0203262
   5705  0.054265
   5371  0.0587392
   9191  0.0313017
   8623  0.0402653
   7695  0.162795
  10267  0.0460796
   5554  0.0253871
   5641  0.0468206
   8790  0.0211371
   3791  0.0952331
   9087  0.067627
  10321  0.0441215
   2324  0.0969671
   5647  0.0254918
   6781  0.0677197
   8293  0.115758
   8743  0.0243919
  11110  0.0556718
   9226  0.00519669
  11781  0.0282362
    102  0.0224814
   6063  0.0241105
   4538  0.176402
  10858  0.0338001
   2060  0.0278359
  10751  0.0292327
   1928  0.134975
   1592  0.0384283
   6169  0.0839326
   5192  0.0260317
    575  0.0193917
    829  0.0602753
  11847  0.0321253
  11764  0.0192142
  11784  0.120551
    438  0.0203915
   2074  0.0487838
  11391  0.0909934
   8472  0.0175335
   6196  0.0164825
   6158  0.0173346
   7858  0.0494107
    161  0.0476165
   5170  0.014159
  10229  0.0252833
  10218  0.150328
   3847  0.0183139
   4122  0.0281011
   3873  0.0758842
   4831  0.0627426
  11031  0.0329363
  10167  0.0677197
   7869  0.0175813
   4450  0.0260317
   2234  0.0167591
    619  0.0447354
   4156  0.0292327
   6099  0.0536722
   6130  0.0275771
   4440  0.0447354
   2079  0.028652
   4874  0.0220144
  12034  0.0250787
   9572  0.113548
   5754  0.0242035
   4088  0.119386
  12053  0.0532001
   4950  0.0143812
   4954  0.014159
   9574  0.0181002
  12055  0.0131787
   5613  0.0306668
  11890  0.0528309
   8296  0.0258125
  11428  0.0578788
   2204  0.088243
   3841  0.0355455
   8033  0.153132
   4927  0.0528309
   6094  0.0225612
    201  0.0277057
  10038  0.0331489
    425  0.0494107
  11818  0.0287624
    417  0.0340445
   7761  0.105841
   2424  0.0251805
   9364  0.0255977
   2225  0.0515659
   5471  0.0319318
   9498  0.0266
   6356  0.0148399
    444  0.0329363
   1824  0.037291
   8085  0.0168059
  11949  0.217704
   6041  0.0494107
   4971  0.105662
   8240  0.0220695
   5633  0.0352803
   2194  0.0228044
   5143  0.0313713
   5980  0.0679251
    546  0.0751642
   1729  0.0186427
   5919  0.0325231
   3081  0.0177361
   8174  0.0358174
  10557  0.0739593
   2134  0.0224021
   8311  0.0752232
   4434  0.0335874
   3682  0.0190395
   2805  0.100869
  10727  0.0504343
  10930  0.0257116
   8431  0.0300057
   2638  0.0282362
