184
  index     tf-idf
-------  ---------
   3366  0.0404296
   1178  0.183141
   7409  0.114973
   9501  0.0382579
   5749  0.084604
   3486  0.045548
   2011  0.0723341
   5406  0.0504321
   5379  0.0377202
     84  0.0385329
  10900  0.0944898
  10565  0.0619737
   2634  0.0468147
  10904  0.0292074
   4249  0.0850956
   1045  0.183842
   7281  0.0745526
  12033  0.0524035
   8945  0.0279277
   9186  0.0605211
  11850  0.0436156
   2535  0.0453557
   1233  0.0778613
    503  0.0524035
   5926  0.0717552
  10666  0.0778613
   3320  0.0693319
   8859  0.0182301
    475  0.0315009
   1094  0.0418693
  11588  0.0701043
   1345  0.0407398
   4891  0.114427
   7300  0.0507009
   6258  0.114427
   5075  0.0646873
   2864  0.0459194
   8958  0.0693319
   3957  0.058332
   3416  0.0575253
   9354  0.226726
   9915  0.0602851
   2457  0.0766901
   8459  0.0646873
   2402  0.0591763
   2234  0.028318
   9779  0.0382579
   7420  0.056753
   8918  0.0365656
   9453  0.0434332
   8904  0.0332776
   4889  0.0223249
   8122  0.0671828
  11079  0.0542825
    177  0.115051
   9258  0.0516815
   2451  0.0717552
   5059  0.0441741
  10226  0.0226294
   6013  0.0313138
   1150  0.081168
   7194  0.0105875
   1200  0.0791134
   8701  0.0468147
   8726  0.0530085
   5371  0.0496262
    677  0.0641112
   6609  0.176243
    213  0.0563788
    858  0.0624849
    867  0.0319772
    953  0.0959465
   8790  0.0357157
   2996  0.127106
   2049  0.0257474
   9465  0.0369423
   7123  0.0420366
   1361  0.0745526
   6720  0.049238
   6508  0.118353
  10135  0.0791134
    365  0.0205438
   2939  0.183385
  10206  0.0388121
   7165  0.0468147
    102  0.0379871
   2341  0.0532169
    118  0.0339107
  10372  0.0804583
  11546  0.0605211
   1592  0.0324664
    575  0.0655327
   7524  0.0465973
   9261  0.0812926
  11169  0.137823
  11389  0.0387966
   8042  0.0685911
  11842  0.0481764
  11896  0.0512509
  10486  0.0776242
   6196  0.0278506
   9585  0.0635528
    655  0.161957
  11527  0.0284765
   5170  0.0239246
  10229  0.0427215
    558  0.0378532
   5093  0.0395295
  11093  0.0605211
   8221  0.0944898
   4722  0.0303179
   3257  0.0600617
   4005  0.0397749
   7869  0.0148536
   8786  0.0427215
  12058  0.0371979
   1458  0.0563788
   8016  0.0393837
   2907  0.048654
  11834  0.0418693
   6130  0.0465973
  11919  0.039974
   2079  0.0484136
   4954  0.0478492
   5257  0.0700352
   9574  0.0305841
    893  0.0479422
    234  0.0332776
   7140  0.0653316
   5410  0.0701043
   8137  0.0413766
  12149  0.137728
  10981  0.0944898
   9694  0.0804583
   1876  0.0776242
   9257  0.0111302
   2614  0.0766901
   2432  0.039974
  11766  0.0579242
  12150  0.155248
   3641  0.0577578
    505  0.198594
   5714  0.0605211
   2424  0.0425478
   1205  0.0549547
   2921  0.0693319
   3124  0.0821108
   9353  0.0317852
  10804  0.0606358
   9494  0.0662984
   6356  0.0501503
   6573  0.0449464
   9226  0.0210742
    192  0.0515323
   6418  0.0726406
   4301  0.103636
  10863  0.0834899
   6808  0.0542825
   5339  0.0766901
   3241  0.0319772
   5633  0.0596136
   2812  0.0652824
  11707  0.0524035
   3788  0.0509738
   6872  0.12092
   9569  0.0646873
  10205  0.0977984
   6503  0.0635528
   2777  0.0624849
    658  0.0413766
   1668  0.0366903
  10695  0.0614765
   5889  0.226726
  10098  0.0488976
   4937  0.0457531
   2736  0.0443641
  11223  0.103308
   2761  0.101848
   8154  0.0560122
   3450  0.0507009
   8752  0.0711949
   2638  0.047711
  11086  0.0496486
   2229  0.058332
