246
  index      tf-idf
-------  ----------
   9712  0.0346926
    168  0.0358278
   4778  0.014347
    353  0.036069
   7481  0.0605611
   4399  0.039005
    497  0.0433012
   1040  0.033464
   6892  0.0319953
   2986  0.072237
   8519  0.0311826
   8393  0.0397785
   7893  0.0675918
   5486  0.195192
   2010  0.0365672
    636  0.0832016
   4879  0.0238965
   4495  0.0269698
   6889  0.0376337
   3634  0.0394464
    454  0.0477195
   6153  0.0218923
   8992  0.0477195
   8325  0.056355
  11798  0.0578848
   1114  0.0578848
    277  0.0321795
  10907  0.0302656
   6013  0.0395364
   5357  0.0499438
   3271  0.0295538
   8945  0.0176306
   6757  0.0638186
   3850  0.0327124
   1091  0.0394464
   3801  0.0617396
  10326  0.0209427
   3778  0.0527067
  10651  0.0527067
   3320  0.0437688
   8243  0.0252353
   7707  0.0394464
   3266  0.0420028
   9188  0.0408367
   8268  0.0256205
  10787  0.0247714
  11659  0.0235644
   2864  0.0144943
   2239  0.0596508
   8139  0.0175819
   6362  0.0675918
   1344  0.0310246
  11161  0.0164724
  10632  0.0103158
  11559  0.0388098
   6463  0.0491534
   2144  0.033082
  11893  0.0208778
   3319  0.0308688
   1575  0.0416008
   7431  0.01665
   5487  0.0391236
   1351  0.0447657
   9353  0.0401316
   9779  0.024152
   1215  0.036069
   9482  0.0210736
   3577  0.036069
  12144  0.0219598
   2305  0.0302656
   4889  0.0563743
   2210  0.054161
  10078  0.0262236
  11658  0.0499438
   9258  0.0372871
    542  0.064296
   7736  0.0332714
   7700  0.0437688
     26  0.0268602
    607  0.080946
   1416  0.0401205
   7439  0.123479
   6262  0.056355
    721  0.021544
   6003  0.0295897
  10973  0.0314936
  11192  0.048414
   6732  0.0398917
   8167  0.0137411
   7660  0.0857037
   7909  0.080178
   4271  0.017877
  10904  0.0184384
   3367  0.0550056
   2134  0.0238965
   8642  0.0274192
   9990  0.080178
    610  0.0197096
   8140  0.0282506
   4121  0.0371929
   2049  0.0162542
   4892  0.0433012
   1175  0.144474
   7542  0.0346926
   9831  0.036069
   1672  0.029281
   5393  0.0477195
   4017  0.0200057
    499  0.0320072
    365  0.0259383
   8542  0.0284996
   5414  0.048414
   8240  0.0549306
   6684  0.080178
   2163  0.0747153
   1712  0.0232416
  11266  0.0517098
  10047  0.0249547
   7894  0.0452986
   4255  0.080178
   3330  0.0287673
    659  0.0318375
   6169  0.0895314
   7208  0.0336598
    575  0.0206852
  10016  0.0257188
   8917  0.0499438
    662  0.0537986
   4148  0.592123
   6910  0.0385042
  10066  0.0458576
   1521  0.0385042
   8521  0.0578848
    438  0.0435034
   7472  0.0316596
   8376  0.064296
  10073  0.048477
  10396  0.0278868
  11790  0.0146812
  11896  0.0323544
    695  0.0424195
     40  0.0349108
   7911  0.0353602
   6158  0.0184909
  10233  0.0252353
   7908  0.23027
   5093  0.0249547
   5157  0.0491534
   5043  0.0617396
  10229  0.0269698
   5983  0.0376337
   7869  0.00937702
   5627  0.0332714
   8892  0.196614
   5135  0.0470646
  10996  0.0185965
   6758  0.0394464
   3120  0.0416008
   7951  0.0328957
   6099  0.0286262
   3250  0.0424195
  11962  0.0310246
   4088  0.0318375
   4051  0.0491534
   4950  0.0153405
  10972  0.129903
   4847  0.0617396
   8822  0.0299756
   3970  0.0368247
   8807  0.0275516
   8134  0.0617396
   5395  0.0675918
     45  0.0596508
   1372  0.0550056
    228  0.0221787
   8296  0.0275343
   9802  0.036069
   7960  0.0661641
   2246  0.0205586
  10154  0.0311826
   8301  0.0274192
   7771  0.0296927
   4147  0.0310246
   1716  0.0391236
    317  0.0311826
   2432  0.0252353
   9020  0.0578848
   5096  0.0416008
   9892  0.0412124
   2162  0.0382066
   7155  0.0189192
   9501  0.024152
   7111  0.0136718
   9498  0.0283744
  11128  0.0295538
   2321  0.0578848
   2737  0.0617396
   3409  0.0157468
   4849  0.072237
    692  0.0166949
  10484  0.028128
  11086  0.0313429
  11736  0.0373576
   9226  0.01663
   3272  0.0310246
  12101  0.0416008
    399  0.0433012
  10499  0.121419
   7164  0.0327124
   5176  0.080178
   9372  0.0320072
   8085  0.0358538
  11895  0.0242496
   6418  0.0458576
    693  0.0424195
   2161  0.104483
   3241  0.020187
   8889  0.0294166
   3644  0.0305632
   8016  0.0248627
   8669  0.0233215
   8014  0.067504
   2341  0.022397
   2266  0.0311826
   5980  0.024152
    624  0.0254263
   1729  0.0198863
  10189  0.0229277
    208  0.019084
    658  0.0261208
   6197  0.0323544
  11653  0.0284996
   9266  0.0527067
   1899  0.0202481
  11224  0.216711
   2360  0.0318375
   9185  0.0393026
   3682  0.0203096
   5419  0.0219632
   5242  0.0216821
   1784  0.0196513
   6349  0.0358278
    328  0.024152
  10930  0.00914225
   6111  0.0401205
   1506  0.0175819
