30
  index     tf-idf
-------  ---------
   8255  0.204386
   5313  0.159862
   1999  0.206827
   8859  0.209644
    451  0.177798
   2011  0.0924258
   7868  0.150969
  10804  0.348652
   2065  0.170797
   8790  0.136909
  10961  0.0864529
    655  0.0886899
  11527  0.109159
   8681  0.228516
   7194  0.040585
   2673  0.136005
   8476  0.185583
   8625  0.334001
  11055  0.205596
   7396  0.185583
   3303  0.123697
  11977  0.141611
   4241  0.173822
   9487  0.130818
   3373  0.159232
  11135  0.194351
  10881  0.163098
   5143  0.203197
  12149  0.10559
   8348  0.257576
