224
  index      tf-idf
-------  ----------
   1546  0.145246
   5646  0.0151375
   7409  0.0104578
   1311  0.0607532
  11657  0.0310872
   6408  0.104428
   3330  0.0165795
   7434  0.0634031
   6531  0.0475041
   4495  0.0310872
   6600  0.0221257
   9906  0.0874103
   3176  0.0832651
   4722  0.0220615
   5543  0.0809939
   4778  0.0165373
   8026  0.0535358
   7408  0.0145439
   3527  0.0377065
   1078  0.0387985
   1146  0.0377065
   1582  0.33383
   3690  0.0510128
   6215  0.0687575
   9531  0.0566904
  10904  0.0212533
   6429  0.0385727
   4610  0.0515998
   2836  0.0249922
   5890  0.0466519
   4966  0.0387985
   7111  0.0315181
   3731  0.0558052
   7330  0.0443825
   3544  0.0779108
  11997  0.11161
   6225  0.0262508
   4683  0.0711651
  10725  0.0718863
   6069  0.0308356
   8480  0.0585471
   5666  0.0575685
  11161  0.0189872
   1197  0.0493938
   8502  0.0313436
   9093  0.082595
   1824  0.0458513
   7242  0.0225845
  11912  0.0254813
   8464  0.0924184
  11966  0.0421498
   8867  0.0291975
  10084  0.0667218
   8853  0.0424465
   1167  0.0454685
   8302  0.184837
   9468  0.0350566
   5182  0.0475041
   4931  0.0687575
   2615  0.0585471
  10658  0.0924184
   9530  0.0771455
   1941  0.019038
  11154  0.0711651
    806  0.0359432
   3561  0.0337512
  11079  0.0394998
   1134  0.0418595
   9008  0.0924184
   9258  0.0268622
   9251  0.0430608
   6001  0.0239167
   8951  0.0575685
   7140  0.02377
    996  0.0629474
   2629  0.0832651
   8390  0.0249922
  10226  0.0329336
   3975  0.0607532
   7194  0.00770422
    721  0.024833
   4396  0.0701131
   6003  0.0170535
   5371  0.0361116
   6019  0.0575289
   6589  0.0368936
   4271  0.0206062
   1422  0.0337512
  10271  0.0275446
   1607  0.167416
   6320  0.184837
  11416  0.0488954
   1585  0.0687575
   2049  0.0374712
   9087  0.0415755
   2592  0.0789996
  12144  0.00843743
    235  0.0488954
   8935  0.0324222
   6813  0.0687575
  11193  0.0236972
   9226  0.0178909
  10206  0.0282425
   8240  0.0180904
   1712  0.0267898
  11669  0.0381325
    685  0.0542498
   4913  0.0387985
  10047  0.0287645
   9971  0.0779108
   1928  0.0553199
   1513  0.0258178
   3386  0.0430608
   8451  0.0667218
  12110  0.0381325
  10016  0.0592903
  10326  0.0241399
   4518  0.0345518
   7340  0.0711651
   6196  0.0202661
   3720  0.0432404
  11764  0.0236249
    438  0.0250724
  10623  0.0924184
   4529  0.0575685
   6607  0.0387985
   6438  0.0488954
  10961  0.0164113
   1865  0.0426276
  10980  0.0861217
   5567  0.0276421
   3847  0.022518
   4122  0.0345518
  10922  0.0832651
   4831  0.0385727
   3933  0.0410252
  10877  0.0514657
   8197  0.0741118
    413  0.0566574
  10189  0.026428
   3895  0.0430608
   9995  0.0924184
   6130  0.0339075
   4388  0.0370922
   8589  0.0397421
   9779  0.0278392
   1581  0.0741118
   5508  0.0566574
   9572  0.0232689
   5573  0.0295318
   6203  0.0211333
   8139  0.0202661
   9844  0.0687575
   6836  0.0575685
  11968  0.0560786
    893  0.0348862
   4401  0.244203
   4853  0.0645649
    601  0.0392619
   8807  0.0158789
   3235  0.184837
  10930  0.010538
   9206  0.0924184
   8296  0.0317378
   9072  0.0741118
   8301  0.0316051
   7771  0.0342257
   1534  0.0924184
    260  0.0305888
   5197  0.0347179
   6424  0.0779108
   7333  0.0450965
   3841  0.0437051
   8189  0.0528585
   2387  0.0675025
   9498  0.0327062
  10386  0.0575685
   1634  0.0279389
  11982  0.0941422
   7783  0.0585471
   6234  0.0745876
   8668  0.0281405
    365  0.0149491
   1676  0.0402405
   9774  0.0558052
   2571  0.0924184
   1385  0.0245979
   8813  0.0397421
    158  0.0339075
   3543  0.0924184
  12058  0.0270679
   6349  0.0412975
   6094  0.0277403
  11895  0.0279517
  10944  0.0832651
   7675  0.0475041
  10304  0.0924184
  11850  0.0317378
   6812  0.110681
   9727  0.0415755
   8538  0.0484152
   4624  0.0249922
   8009  0.0280393
   6872  0.0219975
   8704  0.0924184
   1905  0.184837
   5980  0.0278392
   6382  0.0218075
    487  0.036698
   3143  0.0542498
   7188  0.0343878
   4431  0.0585471
  11653  0.0328505
   1477  0.0924184
   6290  0.0190891
  10173  0.075413
   3362  0.0924184
   2647  0.0317378
  11223  0.012529
   2809  0.0310872
   6959  0.238417
   5501  0.0392619
    762  0.0779108
  10245  0.0741118
