42
  index      tf-idf
-------  ----------
   4882  0.217997
   1928  0.0813839
   4778  0.0729864
   2448  0.136092
  11846  0.0956939
   9017  0.0987992
  11818  0.0780407
  11764  0.104267
   8503  0.327089
  11593  0.12114
   3409  0.0801076
   3020  0.19588
   2074  0.132365
   9543  0.142477
  11391  0.164594
   9533  0.160275
   6452  0.14896
   8313  0.207746
   7679  0.268131
   6921  0.120295
   5170  0.0768348
   8681  0.191451
  10973  0.0801076
   2039  0.250055
   2161  0.132883
   7869  0.0477031
   1906  0.207746
   8786  0.137202
   2194  0.12375
    364  0.1251
   1668  0.117832
   8914  0.172249
  12003  0.19588
   9574  0.0982222
  10098  0.157037
   8321  0.217997
   9226  0.00564005
   8502  0.138334
   8240  0.0798413
   5143  0.170239
   9535  0.126018
   2098  0.137202
