262
  index      tf-idf
-------  ----------
   7473  0.0431865
   2195  0.0374675
   8112  0.522348
   5567  0.0213917
   7409  0.00809311
   4603  0.022343
    497  0.0772514
   6892  0.0285406
   8859  0.0102659
  11657  0.0240577
   7925  0.0479896
  10090  0.0305681
   4495  0.0240577
   8351  0.0516347
   7735  0.0254223
   3885  0.0756784
   6940  0.0290193
   5268  0.0367625
   5957  0.0196554
    574  0.0235779
   7408  0.0225104
   1095  0.0644372
   3289  0.0772514
   3608  0.0399321
   1866  0.0276747
   4737  0.0830241
   2634  0.0527255
   6344  0.0224264
  10904  0.0164475
   5576  0.0431865
  12082  0.0639186
   9485  0.143041
   3726  0.0183951
   9543  0.0499655
   2535  0.00851372
    102  0.0213917
   8751  0.0290193
  10762  0.0479896
   2354  0.0516347
   2255  0.022343
   8243  0.0225105
  12064  0.0613714
    851  0.0602935
   6106  0.0351438
  11108  0.0455342
  10787  0.0220967
   3402  0.0479896
   4314  0.0419828
   4771  0.0389311
   2864  0.0258586
   2865  0.0219358
   6142  0.0247698
  12107  0.0335702
   4352  0.0573536
   9487  0.0192178
  11161  0.0293875
   3254  0.0386257
  12008  0.0272631
   4166  0.0644372
  10632  0.0368077
   9078  0.0273985
   6140  0.0425669
  10247  0.0378392
   1188  0.0618933
   7814  0.0715207
  11924  0.05321
  11895  0.0216312
   4677  0.05027
   8251  0.0550732
   7431  0.0297044
   1555  0.0300253
   5313  0.0704536
   3277  0.0922528
   4660  0.0258817
   2234  0.0159467
   4549  0.0315421
  10536  0.0239599
   2780  0.0343467
   5988  0.083447
  12144  0.0195887
   1941  0.0147332
   8816  0.0644372
    234  0.0187396
   3766  0.0235779
   1134  0.0323942
   9258  0.00831526
   2493  0.0311413
  10226  0.00637166
  12035  0.0188571
  10561  0.0417501
   8275  0.0550732
   7194  0.00596214
  11008  0.0580387
    477  0.0249827
   2673  0.0399597
   8701  0.0263627
   7379  0.0644372
   7368  0.0348992
   5310  0.05321
   8167  0.0245147
   8353  0.0357884
   7177  0.143041
   7174  0.0715207
  11873  0.0374675
  11723  0.0715207
   6063  0.0458836
    953  0.0135076
   8790  0.0201126
  11607  0.0715207
   4624  0.0193409
   2049  0.0434973
   5337  0.05027
   1564  0.0559172
   7123  0.0236721
    218  0.0309466
   6720  0.0277274
   2163  0.0333239
   4017  0.0178455
  11110  0.105946
   9226  0.0108785
  11713  0.05027
   8007  0.0165413
  10206  0.0655688
   8240  0.0209997
   2341  0.00998935
  11325  0.0404075
  11717  0.0199798
   4538  0.0335702
  10484  0.0250909
  10562  0.0386257
   1928  0.0142703
    692  0.0148922
   1522  0.0652377
   1876  0.0437125
   3594  0.0394778
   8579  0.0335702
   1345  0.0229418
    610  0.0351629
   8415  0.0399321
   6196  0.0156835
   3720  0.0167314
  11157  0.0382249
   3525  0.0313397
   8487  0.0291803
   5980  0.0215442
   4230  0.0644372
   8300  0.0409061
  11790  0.013096
   7966  0.0703742
  11386  0.0296789
   1633  0.0647884
    900  0.0371089
  10350  0.214562
  10961  0.0381011
   9486  0.0783582
    558  0.0213162
   5076  0.0328485
  10189  0.0204521
   8354  0.02951
   9400  0.214562
   3092  0.0305681
   1704  0.0305681
  11350  0.0490664
   4005  0.0111992
   6933  0.161205
   8280  0.0417501
  10996  0.0497655
  11053  0.0652377
   5728  0.0550732
  10292  0.0419828
   2716  0.0273985
   9210  0.159839
  10857  0.0192178
    392  0.0343467
   7983  0.0374675
   1602  0.0954806
   3060  0.0252002
   5093  0.0222602
   1149  0.0602935
   4950  0.0136841
   4434  0.0319593
   8371  0.024665
   9574  0.0344457
  12055  0.0250799
   5613  0.0583606
   4853  0.0249827
  10315  0.143041
   8245  0.0275357
   4920  0.0165885
    278  0.0321744
    572  0.0343467
   5242  0.0193409
  11232  0.0715207
   2246  0.0183388
  10154  0.083447
   9257  0.0752127
   5960  0.0177391
   1223  0.0419828
   6846  0.0390429
   8259  0.0479896
   3567  0.0479896
   4820  0.0169742
   6023  0.0715207
  11818  0.0273682
   2480  0.0461264
    199  0.0228541
   4937  0.0257649
   7666  0.0715207
   8292  0.0291803
   2698  0.0354834
  10538  0.0374675
   2349  0.0293438
   2350  0.0532172
   6997  0.0490664
   3053  0.124565
   8333  0.0461264
   9682  0.120587
   6573  0.075932
    365  0.0462752
   5264  0.0335702
   8780  0.0590199
  10805  0.0999717
   8085  0.0319825
   8107  0.0378392
   3632  0.05027
   8307  0.0414303
   8433  0.0559172
   3241  0.0360146
   3517  0.0709667
   6307  0.0333239
   8431  0.0285512
   8016  0.0221781
   3371  0.0409061
   1121  0.0709667
   6066  0.0271295
   7477  0.0394778
   6468  0.0715207
   7111  0.0121956
   1729  0.0354781
   4686  0.0431865
   4140  0.114707
   9718  0.0247698
   4431  0.0453084
  11968  0.021699
   4889  0.0125718
   1975  0.0490664
   9494  0.0248897
   6290  0.0295454
   9185  0.0175294
   3682  0.0181166
   1634  0.0216213
   8668  0.0217773
   2736  0.0249827
   1915  0.0981327
  11223  0.00969595
   1506  0.031367
  10930  0.0163102
   1750  0.10054
   4115  0.0419828
   6560  0.0245613
  10056  0.108309
  10667  0.0198488
